hhid,round,comment,Goods_ID,goodtype,Goods_ID_r6,s14q61,s14q61b,goodsource,goodsource_b,s14q63a,s14q63b,s14q81_r6,s14q79,s14q81,s14q81b,s14q82,s14q82b
6094,5,0,1,Food,,,,shopkeeper,,6000,6000,,Yes,Every two months,,1,
6094,6,0,,,Livestock,No,,,,,,,,,.,,
6094,6,0,,,Food,Yes,,Private (family/friends etc.),,8000,8000,Every month,,,.,,
6094,6,0,,,Other specify,No,,,,,,,,,.,,
6094,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
6094,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
6095,4,0,1,Food,,,,shopkeeper,,5000,5000,,Yes,Every month,,1,
6095,5,0,1,Food,,,,shopkeeper,,2000,2000,,Yes,Every month,,11,
6095,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
6095,6,0,,,Other specify,No,,,,,,,,,.,,
6095,6,0,,,Food,Yes,,Private (family/friends etc.),,5000,5000,Every month,,,.,,
6095,6,0,,,Livestock,No,,,,,,,,,.,,
6095,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
6096,4,0,1,Food,,,,shopkeeper,,8000,8000,,Yes,Every month,,11,
6096,5,0,1,Food,,,,shopkeeper,,7000,7000,,Yes,Every month,,11,
6098,4,0,1,Food,,,,shopkeeper,,2000,2000,,Yes,Other (specify),when in bad times,7,
6098,5,0,1,Food,,,,shopkeeper,,600,600,,No,,,,6
6099,5,0,1,Food,,,,shopkeeper,,450,450,,No,,,,9
6100,4,0,1,Food,,,,shopkeeper,,2000,2000,,Yes,Every month,,10,
6101,4,0,1,Food,,,,shopkeeper,,3500,3500,,Yes,Every month,,12,
6101,5,0,1,Food,,,,shopkeeper,,20000,20000,,Yes,Every month,,1,
6101,6,0,,,Food,Yes,,Private (family/friends etc.),,2000,2000,Every two months,,,.,,
6101,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
6101,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
6101,6,0,,,Livestock,No,,,,,,,,,.,,
6101,6,0,,,Other specify,No,,,,,,,,,.,,
6102,4,0,1,Food,,,,shopkeeper,,7000,7000,,Yes,Every two months,,11,
6102,6,0,,,Food,Yes,,Private (family/friends etc.),,10000,10000,Every month,,,.,,
6102,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
6102,6,0,,,Other specify,No,,,,,,,,,.,,
6102,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
6102,6,0,,,Livestock,No,,,,,,,,,.,,
6103,5,0,1,Food,,,,Trader,,4000,4000,,No,,,,8
6103,6,0,,,Livestock,No,,,,,,,,,.,,
6103,6,0,,,Food,Yes,,Private (family/friends etc.),,8000,8000,Every month,,,.,,
6103,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
6103,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
6103,6,0,,,Other specify,No,,,,,,,,,.,,
6104,4,0,1,Food,,,,shopkeeper,,6000,6000,,Yes,Every month,,12,
6104,5,0,1,Food,,,,Trader,,600,600,,No,,,,9
6104,6,0,,,Food,Yes,,Private (family/friends etc.),,1900,1900,Every month,,,.,,
6104,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
6104,6,0,,,Other specify,No,,,,,,,,,.,,
6104,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
6104,6,0,,,Livestock,No,,,,,,,,,.,,
6105,4,0,1,Food,,,,Trader,,2900,2900,,No,,,,7
6105,5,0,1,Food,,,,shopkeeper,,500,500,,Yes,Every two months,,4,
6108,4,0,1,Food,,,,shopkeeper,,3000,3000,,Yes,Every two months,,12,
6108,5,0,1,Food,,,,shopkeeper,,10000,10000,,Yes,Every two months,,1,
6108,6,0,,,Livestock,No,,,,,,,,,.,,
6108,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
6108,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
6108,6,0,,,Other specify,No,,,,,,,,,.,,
6108,6,0,,,Food,Yes,,Private (family/friends etc.),,7000,7000,Every month,,,.,,
6109,4,0,1,Food,,,,shopkeeper,,7000,7000,,Yes,Every two months,,7,
6109,5,0,1,Food,,,,shopkeeper,,10000,10000,,Yes,Every two months,,11,
6112,4,0,1,Food,,,,Private (family/friends etc.),,7000,7000,,Yes,Every month,,2,
6112,5,0,1,Food,,,,shopkeeper,,6000,6000,,Yes,Every month,,1,
6112,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
6112,6,0,,,Other specify,No,,,,,,,,,.,,
6112,6,0,,,Livestock,No,,,,,,,,,.,,
6112,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
6112,6,0,,,Food,Yes,,Private (family/friends etc.),,500,500,Every two months,,,.,,
6113,4,0,1,Food,,,,shopkeeper,,3000,3000,,No,,,,1
6114,4,0,1,Food,,,,shopkeeper,,2000,2000,,Yes,Every month,,1,
6114,5,0,1,Food,,,,shopkeeper,,4000,4000,,Yes,Every month,,11,
6116,5,0,1,Food,,,,shopkeeper,,5000,5000,,Yes,Every month,,8,
6123,4,0,1,Food,,,,shopkeeper,,4000,4000,,Yes,Every two months,,4,
6123,5,0,1,Food,,,,shopkeeper,,2000,2000,,Yes,Every two months,,12,
6123,6,0,,,Other specify,No,,,,,,,,,.,,
6123,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
6123,6,0,,,Livestock,No,,,,,,,,,.,,
6123,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
6123,6,0,,,Food,Yes,,Private (family/friends etc.),,500,500,Every two months,,,.,,
6124,4,0,1,Food,,,,shopkeeper,,4500,4500,,Yes,Every two months,,Don't know,
6129,6,0,,,Other specify,No,,,,,,,,,.,,
6129,6,0,,,Livestock,No,,,,,,,,,.,,
6129,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
6129,6,0,,,Food,Yes,,Private (family/friends etc.),,3000,3000,Every month,,,.,,
6129,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
7002,5,0,1,Food,,,,shopkeeper,,8000,8000,,Yes,Every month,,1,
7003,5,0,1,Food,,,,shopkeeper,,7000,7000,,No,,,,8
7003,6,0,,,Other specify,No,,,,,,,,,.,,
7003,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
7003,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
7003,6,0,,,Livestock,No,,,,,,,,,.,,
7003,6,0,,,Food,Yes,,Trader,,6000,6000,Every month,,,.,,
7004,5,0,1,Food,,,,shopkeeper,,20000,20000,,Yes,Every month,,1,
7004,6,0,,,Livestock,No,,,,,,,,,.,,
7004,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
7004,6,1,,,Food,Yes,,Private (family/friends etc.),,6000,6000,Other (specify),,,.,,
7004,6,1,,,Household durables and supplies,Yes,,Private (family/friends etc.),,110000,110000,Other (specify),,,.,,
7004,6,0,,,Other specify,No,,,,,,,,,.,,
7005,4,0,1,Food,,,,shopkeeper,,700,700,,Yes,Every two months,,9,
7005,5,0,1,Food,,,,shopkeeper,,2000,2000,,Yes,Every two months,,1,
7005,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
7005,6,0,,,Food,Yes,,Private (family/friends etc.),,5000,5000,Every two months,,,.,,
7005,6,0,,,Other specify,No,,,,,,,,,.,,
7005,6,0,,,Livestock,No,,,,,,,,,.,,
7005,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
7006,5,0,1,Food,,,,shopkeeper,,10000,10000,,Yes,Every month,,2,
7008,4,0,1,Food,,,,Trader,,1200,1200,,Yes,Every two months,,4,
7008,5,0,1,Food,,,,shopkeeper,,1200,1200,,Yes,Every month,,1,
7010,5,0,1,Food,,,,shopkeeper,,2000,2000,,No,,,,9
7011,5,0,1,Food,,,,shopkeeper,,6000,6000,,Yes,Every month,,3,
7011,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
7011,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
7011,6,0,,,Food,Yes,,Private (family/friends etc.),,2000,2000,Every two months,,,.,,
7011,6,0,,,Other specify,No,,,,,,,,,.,,
7011,6,0,,,Livestock,No,,,,,,,,,.,,
7012,4,0,1,Food,,,,shopkeeper,,2500,2500,,Yes,Every two months,,4,
7012,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
7012,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
7012,6,0,,,Food,Yes,,Private (family/friends etc.),,3000,3000,Every month,,,.,,
7012,6,0,,,Livestock,No,,,,,,,,,.,,
7012,6,0,,,Other specify,No,,,,,,,,,.,,
7013,6,0,,,Food,Yes,,Private (family/friends etc.),,10000,10000,Every month,,,.,,
7013,6,0,,,Other specify,No,,,,,,,,,.,,
7013,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
7013,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
7013,6,0,,,Livestock,No,,,,,,,,,.,,
7014,4,0,1,Food,,,,shopkeeper,,2000,2000,,Yes,Every two months,,4,
7014,5,0,1,Food,,,,shopkeeper,,3500,3500,,Yes,Every month,,1,
7014,6,0,,,Other specify,No,,,,,,,,,.,,
7014,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
7014,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
7014,6,0,,,Livestock,No,,,,,,,,,.,,
7014,6,0,,,Food,Yes,,Private (family/friends etc.),,3000,3000,Every month,,,.,,
7015,5,0,1,Food,,,,shopkeeper,,4000,4000,,Yes,Every month,,2,
7015,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
7015,6,0,,,Livestock,No,,,,,,,,,.,,
7015,6,0,,,Other specify,No,,,,,,,,,.,,
7015,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
7015,6,0,,,Food,Yes,,Private (family/friends etc.),,8450,8450,Every month,,,.,,
7016,4,0,1,Food,,,,shopkeeper,,3000,3000,,Yes,Every month,,2,
7016,5,0,1,Food,,,,shopkeeper,,10000,10000,,Yes,Every two months,,1,
7016,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
7016,6,0,,,Food,Yes,,Private (family/friends etc.),,4000,4000,Every two months,,,.,,
7016,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
7016,6,0,,,Livestock,No,,,,,,,,,.,,
7016,6,0,,,Other specify,No,,,,,,,,,.,,
7018,4,0,1,Food,,,,shopkeeper,,500,500,,No,,,,9
7018,5,0,1,Food,,,,shopkeeper,,3000,3000,,Yes,Every month,,2,
7019,5,0,1,Food,,,,shopkeeper,,4000,4000,,Yes,Every month,,4,
7020,5,0,1,Food,,,,shopkeeper,,4000,4000,,Yes,Every month,,10,
7020,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
7020,6,0,,,Other specify,No,,,,,,,,,.,,
7020,6,0,,,Food,Yes,,Private (family/friends etc.),,2000,2000,Every month,,,.,,
7020,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
7020,6,0,,,Livestock,No,,,,,,,,,.,,
7022,5,0,1,Food,,,,shopkeeper,,1000,1000,,No,,,,9
7025,6,0,,,Other specify,No,,,,,,,,,.,,
7025,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
7025,6,0,,,Food,Yes,,Private (family/friends etc.),,3000,3000,Every two months,,,.,,
7025,6,0,,,Livestock,No,,,,,,,,,.,,
7025,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
7027,4,0,1,Food,,,,shopkeeper,,3000,3000,,No,,,,9
7027,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
7027,6,0,,,Other specify,No,,,,,,,,,.,,
7027,6,0,,,Food,Yes,,Private (family/friends etc.),,4000,4000,Every two months,,,.,,
7027,6,0,,,Livestock,No,,,,,,,,,.,,
7027,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
7028,6,0,,,Food,Yes,,Private (family/friends etc.),,5000,5000,Every two months,,,.,,
7028,6,0,,,Other specify,No,,,,,,,,,.,,
7028,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
7028,6,0,,,Livestock,No,,,,,,,,,.,,
7028,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
7029,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
7029,6,0,,,Other specify,No,,,,,,,,,.,,
7029,6,0,,,Livestock,No,,,,,,,,,.,,
7029,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
7029,6,0,,,Food,Yes,,Private (family/friends etc.),,4000,4000,Every month,,,.,,
7030,4,0,1,Food,,,,shopkeeper,,2700,2700,,Yes,Every month,,11,
7030,5,0,1,Food,,,,shopkeeper,,3000,3000,,Yes,Every month,,10,
7030,6,0,,,Livestock,No,,,,,,,,,.,,
7030,6,0,,,Other specify,No,,,,,,,,,.,,
7030,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
7030,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
7030,6,0,,,Food,Yes,,Private (family/friends etc.),,4000,4000,Every month,,,.,,
7031,4,0,1,Food,,,,Private (family/friends etc.),,2000,2000,,Yes,Every month,,Don't know,
7031,5,0,1,Food,,,,shopkeeper,,600,600,,Yes,Every month,,1,
7032,6,0,,,Livestock,No,,,,,,,,,.,,
7032,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
7032,6,0,,,Food,Yes,,Private (family/friends etc.),,18000,18000,Every month,,,.,,
7032,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
7032,6,0,,,Other specify,No,,,,,,,,,.,,
7033,5,0,1,Food,,,,shopkeeper,,2000,2000,,Yes,Every month,,10,
7033,6,0,,,Other specify,No,,,,,,,,,.,,
7033,6,0,,,Food,Yes,,Private (family/friends etc.),,3000,3000,Every month,,,.,,
7033,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
7033,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
7033,6,0,,,Livestock,No,,,,,,,,,.,,
7034,5,0,1,Food,,,,shopkeeper,,2000,2000,,Yes,Every month,,10,
7034,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
7034,6,0,,,Livestock,No,,,,,,,,,.,,
7034,6,0,,,Food,Yes,,Private (family/friends etc.),,4500,4500,Every month,,,.,,
7034,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
7034,6,0,,,Other specify,No,,,,,,,,,.,,
7036,4,0,1,Food,,,,Trader,,400,400,,No,,,,9
7036,5,0,1,Food,,,,shopkeeper,,80,80,,Yes,Every month,,8,
7036,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
7036,6,0,,,Other specify,No,,,,,,,,,.,,
7036,6,0,,,Food,Yes,,Private (family/friends etc.),,7000,7000,Every month,,,.,,
7036,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
7036,6,0,,,Livestock,No,,,,,,,,,.,,
7037,5,0,1,Food,,,,shopkeeper,,1200,1200,,Yes,Every month,,9,
7038,5,0,1,Food,,,,shopkeeper,,2000,2000,,Yes,Every month,,2,
7038,6,0,,,Livestock,No,,,,,,,,,.,,
7038,6,0,,,Other specify,No,,,,,,,,,.,,
7038,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
7038,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
7038,6,0,,,Food,Yes,,Private (family/friends etc.),,12000,12000,Every month,,,.,,
7039,5,0,1,Food,,,,shopkeeper,,4000,4000,,No,,,,8
7040,4,0,1,Food,,,,shopkeeper,,4000,4000,,No,,,,8
7040,5,0,1,Food,,,,shopkeeper,,1000,1000,,Yes,Every month,,6,
7040,6,0,,,Other specify,No,,,,,,,,,.,,
7040,6,0,,,Food,Yes,,Private (family/friends etc.),,6000,6000,Every month,,,.,,
7040,6,0,,,Livestock,No,,,,,,,,,.,,
7040,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
7040,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
7041,6,0,,,Other specify,No,,,,,,,,,.,,
7041,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
