hhid,round,comment,animaltype,s13q1,s13q2
14038,2,,Dog,0,0
14038,3,0,Donkey/Ass/mule,2,2
14038,3,0,poultry,0,0
14038,3,0,Dog,1,1
14038,3,0,Cat,0,0
14038,4,0,Dog,1,1
14038,4,0,Donkey/Ass/mule,1,1
14038,4,0,poultry,0,0
14038,4,0,Cat,0,0
14038,5,0,Cat,0,0
14038,5,0,Dog,0,0
14038,5,1,Donkey/Ass/mule,1,1
14038,5,0,poultry,0,0
14038,6,0,Dog,1,1
14038,6,0,poultry,0,0
14038,6,0,Cat,0,0
14038,6,0,Donkey/Ass/mule,10,10
14039,1,,poultry,0,0
14039,1,,Donkey/Ass/mule,1,1
14039,2,,poultry,0,0
14039,2,,Donkey/Ass/mule,1,1
14039,2,,Cat,0,0
14039,2,,Dog,0,0
14039,3,0,Donkey/Ass/mule,2,2
14039,3,0,poultry,0,0
14039,3,0,Dog,0,0
14039,3,0,Cat,0,0
14039,4,0,Dog,1,1
14039,4,0,Donkey/Ass/mule,1,0
14039,4,0,poultry,0,0
14039,4,0,Cat,0,0
14040,1,,poultry,0,0
14040,1,,Donkey/Ass/mule,1,1
14040,2,,poultry,0,0
14040,2,,Cat,0,0
14040,2,,Dog,0,0
14040,2,,Donkey/Ass/mule,0,0
14040,3,0,poultry,0,0
14040,3,0,Cat,0,0
14040,3,0,Dog,0,0
14040,3,0,Donkey/Ass/mule,0,0
14040,4,0,poultry,0,0
14040,4,0,Cat,0,0
14040,4,0,Donkey/Ass/mule,2,2
14040,4,0,Dog,1,1
14040,5,0,Cat,0,0
14040,5,0,Dog,0,0
14040,5,1,Donkey/Ass/mule,1,1
14040,5,0,poultry,2,3
14040,6,0,Dog,0,1
14040,6,0,Donkey/Ass/mule,0,0
14040,6,0,Cat,0,0
14040,6,0,poultry,0,0
14041,1,,Donkey/Ass/mule,3,3
14041,1,,poultry,0,0
14041,2,,Donkey/Ass/mule,2,2
14041,2,,poultry,0,0
14041,2,,Dog,0,0
14041,2,,Cat,0,0
14041,3,0,poultry,0,0
14041,3,0,Cat,0,0
14041,3,0,Donkey/Ass/mule,1,1
14041,3,0,Dog,1,1
14041,4,0,Cat,0,0
14041,4,0,Dog,2,2
14041,4,0,poultry,0,0
14041,4,0,Donkey/Ass/mule,4,4
14041,5,0,Donkey/Ass/mule,4,6
14041,5,0,poultry,0,0
14041,5,0,Cat,0,0
14041,5,0,Dog,1,1
14041,6,0,Donkey/Ass/mule,5,5
14041,6,0,Dog,2,2
14041,6,0,Cat,0,0
14041,6,0,poultry,0,0
14043,1,,Donkey/Ass/mule,0,0
14043,1,,poultry,0,0
14043,2,,Cat,0,0
14043,2,,poultry,0,0
14043,2,,Donkey/Ass/mule,0,0
14043,2,,Dog,0,0
14043,3,0,Donkey/Ass/mule,3,0
14043,3,0,poultry,3,0
14043,3,0,Dog,1,0
14043,3,0,Cat,0,0
14043,4,0,Donkey/Ass/mule,4,4
14043,4,0,Cat,0,0
14043,4,0,poultry,0,0
14043,4,0,Dog,0,0
14043,5,0,Dog,0,0
14043,5,0,Cat,0,0
14043,5,0,poultry,5,6
14043,5,0,Donkey/Ass/mule,1,2
14043,6,0,Cat,0,0
14043,6,0,poultry,0,3
14043,6,0,Dog,0,0
14043,6,0,Donkey/Ass/mule,1,1
14044,1,,Donkey/Ass/mule,0,0
14044,1,,poultry,0,0
14044,2,,poultry,0,0
14044,2,,Dog,0,0
14044,2,,Donkey/Ass/mule,0,0
14044,2,,Cat,0,0
14044,3,0,Dog,0,0
14044,3,0,poultry,0,0
14044,3,0,Cat,1,1
14044,3,0,Donkey/Ass/mule,2,0
14044,4,0,Dog,4,4
14044,4,0,Cat,0,0
14044,4,0,poultry,0,0
14044,4,0,Donkey/Ass/mule,2,2
14044,5,0,Dog,0,0
14044,5,0,Donkey/Ass/mule,3,4
14044,5,0,Cat,0,0
14044,5,0,poultry,0,0
14044,6,0,Cat,1,1
14044,6,0,poultry,0,0
14044,6,0,Dog,0,0
14044,6,0,Donkey/Ass/mule,1,1
14045,1,,Donkey/Ass/mule,1,1
14045,1,,poultry,0,0
14045,2,,Dog,1,1
14045,2,,Cat,0,0
14045,2,,poultry,0,0
14045,2,,Donkey/Ass/mule,1,1
14045,3,0,Dog,2,2
14045,3,0,poultry,0,0
14045,3,0,Cat,0,0
14045,3,0,Donkey/Ass/mule,4,2
14045,4,0,Dog,0,0
14045,4,0,poultry,0,0
14045,4,0,Donkey/Ass/mule,3,2
14045,4,0,Cat,0,0
14045,5,0,Dog,0,0
14045,5,0,poultry,0,0
14045,5,0,Cat,0,0
14045,5,1,Donkey/Ass/mule,3,3
14045,6,0,Donkey/Ass/mule,3,3
14045,6,0,Cat,0,0
14045,6,0,poultry,0,0
14045,6,0,Dog,1,1
14046,1,,poultry,0,0
14046,1,,Donkey/Ass/mule,2,2
14046,2,,poultry,0,0
14046,2,,Dog,1,1
14046,2,,Donkey/Ass/mule,2,2
14046,2,,Cat,0,0
14046,3,0,Donkey/Ass/mule,2,2
14046,3,0,Dog,0,0
14046,3,0,Cat,0,0
14046,3,0,poultry,0,0
14046,4,0,Donkey/Ass/mule,1,1
14046,4,0,Dog,2,2
14046,4,0,Cat,0,0
14046,4,0,poultry,0,0
14046,5,0,Dog,0,0
14046,5,1,Donkey/Ass/mule,1,1
14046,5,0,poultry,0,0
14046,5,0,Cat,0,0
14046,6,0,Dog,0,0
14046,6,0,poultry,0,0
14046,6,0,Cat,0,0
14046,6,0,Donkey/Ass/mule,1,1
14048,1,,poultry,0,0
14048,1,,Donkey/Ass/mule,2,2
14048,2,,Dog,0,0
14048,2,,Donkey/Ass/mule,2,2
14048,2,,Cat,0,0
14048,2,,poultry,0,0
14048,3,0,poultry,1,1
14048,3,0,Cat,0,0
14048,3,0,Donkey/Ass/mule,2,2
14048,3,0,Dog,0,0
14048,4,0,Donkey/Ass/mule,3,3
14048,4,0,Dog,0,0
14048,4,0,Cat,0,0
14048,4,0,poultry,0,0
14048,5,1,Donkey/Ass/mule,2,2
14048,5,0,Cat,0,0
14048,5,0,Dog,0,0
14048,5,0,poultry,0,0
14048,6,0,poultry,2,2
14048,6,0,Donkey/Ass/mule,1,1
14048,6,0,Dog,2,2
14048,6,0,Cat,0,0
14049,1,,Donkey/Ass/mule,0,0
14049,1,,poultry,0,0
14049,2,,Cat,0,0
14049,2,,poultry,0,0
14049,2,,Dog,1,1
14049,2,,Donkey/Ass/mule,0,0
14049,3,0,poultry,0,0
14049,3,0,Donkey/Ass/mule,1,1
14049,3,0,Dog,1,0
14049,3,0,Cat,0,0
14049,4,0,Cat,0,0
14049,4,0,poultry,0,0
14049,4,0,Donkey/Ass/mule,1,1
14049,4,0,Dog,1,1
14049,5,0,Dog,1,1
14049,5,0,Donkey/Ass/mule,0,0
14049,5,0,Cat,0,0
14049,5,0,poultry,0,0
14049,6,0,poultry,0,0
14049,6,0,Dog,1,1
14049,6,0,Cat,0,0
14049,6,0,Donkey/Ass/mule,2,2
14050,1,,poultry,0,0
14050,1,,Donkey/Ass/mule,2,2
14050,2,,Cat,0,0
14050,2,,Dog,0,0
14050,2,,poultry,0,0
14050,2,,Donkey/Ass/mule,2,2
14050,3,0,Dog,1,1
14050,3,0,Cat,0,0
14050,3,0,poultry,0,0
14050,3,0,Donkey/Ass/mule,2,2
14050,4,0,Dog,1,1
14050,4,0,Donkey/Ass/mule,1,1
14050,4,0,poultry,0,0
14050,4,0,Cat,0,0
14050,5,1,Donkey/Ass/mule,3,3
14050,5,0,Dog,0,0
14050,5,0,poultry,0,0
14050,5,0,Cat,0,0
14050,6,0,Cat,0,0
14050,6,0,poultry,0,0
14050,6,0,Donkey/Ass/mule,1,1
14050,6,0,Dog,1,1
14051,1,,Donkey/Ass/mule,0,0
14051,1,,poultry,7,7
14051,2,,poultry,4,4
14051,2,,Cat,0,0
14051,2,,Dog,0,0
14051,2,,Donkey/Ass/mule,0,0
14051,3,0,Donkey/Ass/mule,0,0
14051,3,0,poultry,0,0
14051,3,0,Cat,0,0
14051,3,0,Dog,0,0
14051,4,0,Donkey/Ass/mule,0,0
14051,4,0,Cat,0,0
14051,4,0,poultry,0,0
14051,4,0,Dog,0,0
14051,5,0,Dog,0,0
14051,5,0,poultry,1,2
14051,5,0,Cat,0,0
14051,5,0,Donkey/Ass/mule,0,0
14051,6,0,Cat,0,0
14051,6,0,Donkey/Ass/mule,0,0
14051,6,0,Dog,0,0
14051,6,0,poultry,5,5
14052,1,,Donkey/Ass/mule,0,0
14052,1,,poultry,0,0
14052,2,,Donkey/Ass/mule,0,0
14052,2,,Dog,0,0
14052,2,,Cat,0,0
14052,2,,poultry,0,0
14052,3,0,Donkey/Ass/mule,0,0
14052,3,0,Cat,0,0
14052,3,0,poultry,0,0
14052,3,0,Dog,0,0
14052,4,0,poultry,0,0
14052,4,0,Donkey/Ass/mule,0,0
14052,4,0,Dog,0,0
14052,4,0,Cat,0,0
14052,5,0,Donkey/Ass/mule,0,0
14052,5,0,Cat,0,0
14052,5,1,poultry,3,3
14052,5,0,Dog,1,1
14052,6,0,poultry,2,2
14052,6,0,Donkey/Ass/mule,0,0
14052,6,0,Cat,0,0
14052,6,0,Dog,0,0
14053,1,,Donkey/Ass/mule,0,0
14053,1,,poultry,2,2
14053,2,,poultry,0,0
14053,2,,Cat,0,0
14053,2,,Donkey/Ass/mule,0,0
14053,2,,Dog,0,0
14053,3,0,poultry,0,0
14053,3,0,Cat,0,0
14053,3,0,Donkey/Ass/mule,0,0
14053,3,0,Dog,0,0
14053,6,0,poultry,0,0
14053,6,0,Donkey/Ass/mule,0,0
14053,6,0,Cat,0,0
14053,6,0,Dog,0,0
14054,1,,Donkey/Ass/mule,0,0
14054,1,,poultry,7,7
14054,2,,Dog,3,3
14054,2,,poultry,0,0
14054,2,,Cat,0,0
14054,2,,Donkey/Ass/mule,2,2
14054,3,0,poultry,0,0
14054,3,0,Dog,0,0
14054,3,0,Cat,0,0
14054,3,0,Donkey/Ass/mule,0,0
14054,4,0,Donkey/Ass/mule,0,0
14054,4,0,Dog,0,0
14054,4,0,Cat,0,0
14054,4,0,poultry,2,2
14054,5,0,poultry,1,1
14054,5,0,Donkey/Ass/mule,0,0
14054,5,0,Dog,0,0
14054,5,0,Cat,0,0
14054,6,0,Cat,0,0
14054,6,0,poultry,1,1
14054,6,0,Donkey/Ass/mule,1,1
14054,6,0,Dog,0,0
14055,5,0,Dog,0,0
14055,5,0,poultry,0,0
14055,5,1,Donkey/Ass/mule,2,2
14055,5,0,Cat,0,0
14055,6,0,Donkey/Ass/mule,1,1
14055,6,0,Dog,0,0
14055,6,0,Cat,0,0
14055,6,0,poultry,4,4
14056,1,,poultry,0,0
14056,1,,Donkey/Ass/mule,1,1
14056,2,,poultry,0,0
14056,2,,Donkey/Ass/mule,0,0
14056,2,,Dog,2,2
14056,2,,Cat,0,0
14056,3,0,Dog,3,3
14056,3,0,poultry,0,0
14056,3,0,Donkey/Ass/mule,0,0
14056,3,0,Cat,0,0
14056,4,0,poultry,0,0
14056,4,0,Dog,0,0
14056,4,0,Cat,0,0
14056,4,0,Donkey/Ass/mule,1,1
14056,5,0,Dog,0,0
14056,5,0,Donkey/Ass/mule,1,1
14056,5,0,Cat,0,0
14056,5,0,poultry,0,0
14056,6,0,Donkey/Ass/mule,1,1
14056,6,0,Dog,1,1
14056,6,0,poultry,0,0
14056,6,0,Cat,0,0
14057,1,,Donkey/Ass/mule,0,0
14057,1,,poultry,0,0
14057,2,,Donkey/Ass/mule,0,0
14057,2,,poultry,0,0
14057,2,,Dog,0,0
14057,2,,Cat,0,0
14057,3,0,Donkey/Ass/mule,2,2
14057,3,0,Dog,1,1
14057,3,0,poultry,0,0
14057,3,0,Cat,0,0
14057,4,0,poultry,0,0
14057,4,0,Cat,0,0
14057,4,0,Donkey/Ass/mule,1,1
14057,4,0,Dog,2,2
14057,5,1,Donkey/Ass/mule,2,2
14057,5,0,Cat,0,0
14057,5,0,poultry,0,0
14057,5,0,Dog,0,0
14057,6,0,poultry,0,0
14057,6,0,Donkey/Ass/mule,2,2
14057,6,0,Cat,0,0
14057,6,0,Dog,1,1
14058,1,,Donkey/Ass/mule,2,2
14058,1,,poultry,0,0
14058,2,,Donkey/Ass/mule,3,3
14058,2,,Cat,0,0
14058,2,,Dog,0,0
14058,2,,poultry,0,0
14058,3,0,Cat,0,0
14058,3,0,poultry,0,0
14058,3,0,Donkey/Ass/mule,1,1
14058,3,0,Dog,1,1
14058,4,0,Cat,0,0
14058,4,0,Donkey/Ass/mule,1,1
14058,4,0,Dog,1,1
14058,4,0,poultry,0,0
14058,5,0,Dog,0,0
14058,5,0,Cat,0,0
14058,5,0,Donkey/Ass/mule,2,3
14058,5,0,poultry,0,0
14058,6,0,Cat,0,0
14058,6,0,poultry,0,0
14058,6,0,Donkey/Ass/mule,5,5
14058,6,0,Dog,1,1
14059,1,,poultry,0,0
14059,1,,Donkey/Ass/mule,0,0
14060,1,,Donkey/Ass/mule,2,2
14060,1,,poultry,0,0
14060,2,,Dog,0,0
14060,2,,poultry,0,0
14060,2,,Cat,0,0
14060,2,,Donkey/Ass/mule,0,0
14060,3,0,Donkey/Ass/mule,0,0
14060,3,0,Cat,0,0
14060,3,0,poultry,0,0
14060,3,0,Dog,0,0
14060,4,0,poultry,0,0
14060,4,0,Dog,1,0
14060,4,0,Cat,0,0
14060,4,0,Donkey/Ass/mule,1,0
14060,5,0,Cat,0,0
14060,5,0,Donkey/Ass/mule,0,0
14060,5,1,poultry,4,4
14060,5,0,Dog,0,0
14060,6,0,Cat,0,0
14060,6,0,poultry,1,1
14060,6,0,Dog,1,1
14060,6,0,Donkey/Ass/mule,1,1
14061,1,,poultry,0,0
14061,1,,Donkey/Ass/mule,0,0
14061,2,,Dog,3,3
14061,2,,Cat,0,0
14061,2,,poultry,0,0
14061,2,,Donkey/Ass/mule,1,1
14061,3,0,poultry,0,0
14061,3,0,Cat,0,0
14061,3,0,Donkey/Ass/mule,0,0
14061,3,0,Dog,0,0
14061,4,0,Donkey/Ass/mule,2,2
14061,4,0,poultry,0,0
14061,4,0,Cat,0,0
14061,4,0,Dog,0,1
14061,5,0,Cat,0,0
14061,5,1,Donkey/Ass/mule,2,2
14061,5,0,Dog,0,0
14061,5,0,poultry,0,0
14061,6,0,poultry,0,0
14061,6,0,Dog,3,3
14061,6,0,Donkey/Ass/mule,3,3
14061,6,0,Cat,0,0
14062,1,,poultry,0,0
14062,1,,Donkey/Ass/mule,0,0
14062,2,,poultry,0,0
14062,2,,Donkey/Ass/mule,0,0
14062,2,,Dog,0,0
14062,2,,Cat,0,0
14062,3,0,Cat,0,0
14062,3,0,Dog,1,1
14062,3,0,Donkey/Ass/mule,0,0
14062,3,0,poultry,0,0
14062,4,0,Donkey/Ass/mule,2,0
14062,4,0,poultry,0,0
14062,4,0,Cat,0,0
14062,4,0,Dog,1,0
14062,5,0,Dog,0,0
14062,5,0,Donkey/Ass/mule,2,3
14062,5,0,poultry,0,0
14062,5,0,Cat,0,0
14062,6,0,Cat,0,0
14062,6,0,Donkey/Ass/mule,3,3
14062,6,0,Dog,1,1
14062,6,0,poultry,0,0
14064,1,,Donkey/Ass/mule,0,0
14064,1,,poultry,0,0
14064,2,,Donkey/Ass/mule,1,1
14064,2,,Dog,1,1
14064,2,,poultry,0,0
14064,2,,Cat,0,0
14064,3,0,Cat,0,0
14064,3,0,poultry,0,0
14064,3,0,Dog,2,2
14064,3,0,Donkey/Ass/mule,2,2
14064,4,0,Cat,0,0
14064,4,0,poultry,0,0
14064,4,0,Dog,1,1
14064,4,0,Donkey/Ass/mule,1,1
14064,5,0,Donkey/Ass/mule,0,0
14064,5,0,Dog,2,2
14064,5,0,Cat,0,0
14064,5,1,poultry,1,1
14064,6,0,Cat,0,0
14064,6,0,Donkey/Ass/mule,1,1
14064,6,0,poultry,0,0
14064,6,0,Dog,0,0
14065,1,,poultry,0,0
14065,1,,Donkey/Ass/mule,0,0
14065,2,,poultry,0,0
14065,2,,Dog,0,0
14065,2,,Donkey/Ass/mule,0,0
14065,2,,Cat,0,0
14065,3,0,Cat,0,0
14065,3,0,poultry,0,0
14065,3,0,Dog,0,0
14065,3,0,Donkey/Ass/mule,2,2
14065,4,0,Donkey/Ass/mule,0,0
14065,4,0,Dog,0,0
14065,4,0,Cat,0,0
14065,4,0,poultry,0,0
14065,5,1,Dog,1,1
14065,5,0,poultry,0,0
14065,5,0,Donkey/Ass/mule,0,0
14065,5,0,Cat,0,0
14065,6,0,poultry,0,0
14065,6,0,Dog,0,0
14065,6,0,Cat,0,0
14065,6,0,Donkey/Ass/mule,0,0
14066,1,,poultry,0,0
14066,1,,Donkey/Ass/mule,2,2
14066,2,,Donkey/Ass/mule,0,0
14066,2,,Cat,0,0
14066,2,,Dog,0,0
14066,2,,poultry,0,0
14066,3,0,Cat,0,0
14066,3,0,Dog,0,0
14066,3,0,Donkey/Ass/mule,1,1
14066,3,0,poultry,0,0
14066,4,0,Cat,0,0
14066,4,0,poultry,0,0
14066,4,0,Donkey/Ass/mule,2,2
14066,4,0,Dog,0,0
14066,5,0,Dog,0,0
14066,5,0,Cat,0,0
14066,5,0,poultry,0,0
14066,5,1,Donkey/Ass/mule,1,1
14066,6,0,Dog,0,0
14066,6,0,Cat,0,0
14066,6,0,Donkey/Ass/mule,0,1
14066,6,0,poultry,0,0
14067,1,,Donkey/Ass/mule,0,0
14067,1,,poultry,0,0
14067,2,,Cat,0,0
14067,2,,Donkey/Ass/mule,1,1
14067,2,,poultry,0,0
14067,2,,Dog,1,1
14067,3,0,Dog,1,1
14067,3,0,Donkey/Ass/mule,1,1
14067,3,0,Cat,0,0
14067,3,0,poultry,0,0
14067,4,0,Donkey/Ass/mule,2,2
14067,4,0,Dog,0,0
14067,4,0,poultry,0,0
14067,4,0,Cat,0,0
14067,5,0,Donkey/Ass/mule,0,0
14067,5,0,poultry,0,0
14067,5,0,Dog,0,0
14067,5,0,Cat,0,0
14067,6,0,Cat,0,0
14067,6,0,Dog,1,1
14067,6,0,Donkey/Ass/mule,0,0
14067,6,0,poultry,0,0
14068,1,,Donkey/Ass/mule,0,0
14068,1,,poultry,0,0
14068,2,,Donkey/Ass/mule,0,0
14068,2,,Dog,0,0
14068,2,,poultry,0,0
14068,2,,Cat,0,0
14068,3,0,poultry,0,0
14068,3,0,Donkey/Ass/mule,0,0
14068,3,0,Cat,0,0
14068,3,0,Dog,0,0
14069,1,,Donkey/Ass/mule,0,0
14069,1,,poultry,0,0
14069,2,,Dog,2,2
14069,2,,Donkey/Ass/mule,1,1
14069,2,,Cat,0,0
14069,2,,poultry,0,0
14069,3,0,Dog,0,0
14069,3,0,poultry,0,0
14069,3,0,Cat,0,0
14069,3,0,Donkey/Ass/mule,0,0
14071,1,,poultry,0,0
14071,1,,Donkey/Ass/mule,1,1
14071,2,,Cat,0,0
14071,2,,Donkey/Ass/mule,1,1
14071,2,,poultry,0,0
14071,2,,Dog,1,1
14073,1,,poultry,0,0
14073,1,,Donkey/Ass/mule,2,2
14073,2,,poultry,0,0
14073,2,,Donkey/Ass/mule,2,2
14073,2,,Dog,1,1
14073,2,,Cat,0,0
14073,3,0,Dog,3,0
14073,3,0,poultry,0,0
14073,3,0,Donkey/Ass/mule,5,0
14073,3,0,Cat,0,0
14073,4,0,Cat,0,0
14073,4,0,Dog,5,5
14073,4,0,poultry,0,0
14073,4,0,Donkey/Ass/mule,2,2
14073,5,0,poultry,0,0
14073,5,0,Dog,0,0
14073,5,0,Donkey/Ass/mule,3,4
14073,5,0,Cat,0,0
14073,6,0,Cat,0,0
14073,6,0,Donkey/Ass/mule,2,2
14073,6,0,poultry,0,0
14073,6,0,Dog,1,1
14074,1,,poultry,0,0
14074,1,,Donkey/Ass/mule,0,0
14074,2,,Donkey/Ass/mule,2,2
14074,2,,poultry,0,0
14074,2,,Cat,0,0
14074,2,,Dog,1,1
14075,1,,poultry,2,2
14075,1,,Donkey/Ass/mule,0,0
14075,2,,Dog,2,2
14075,2,,Donkey/Ass/mule,0,0
14075,2,,poultry,3,3
14075,2,,Cat,1,1
14075,3,0,poultry,0,0
14075,3,0,Dog,3,3
14075,3,0,Donkey/Ass/mule,0,0
14075,3,0,Cat,1,1
14075,4,0,Dog,0,0
14075,4,0,poultry,5,0
14075,4,0,Donkey/Ass/mule,0,0
14075,4,0,Cat,0,0
14075,5,0,Donkey/Ass/mule,1,2
14075,5,0,Dog,0,0
14075,5,0,Cat,0,0
14075,5,0,poultry,13,14
14075,6,0,Dog,2,2
14075,6,0,Donkey/Ass/mule,2,2
14075,6,0,poultry,0,4
14075,6,0,Cat,1,1
14076,1,,poultry,0,0
14076,1,,Donkey/Ass/mule,0,0
14076,2,,Dog,0,0
14076,2,,Donkey/Ass/mule,1,1
14076,2,,Cat,0,0
14076,2,,poultry,0,0
14076,3,0,poultry,0,0
14076,3,0,Dog,1,1
14076,3,0,Donkey/Ass/mule,2,2
14076,3,0,Cat,0,0
14076,4,0,Cat,0,0
14076,4,0,Donkey/Ass/mule,2,1
14076,4,0,poultry,0,0
14076,4,0,Dog,2,0
14076,5,1,Dog,1,1
14076,5,0,Donkey/Ass/mule,3,4
14076,5,0,Cat,0,0
14076,5,0,poultry,0,0
14076,6,0,Dog,0,0
14076,6,0,Cat,0,0
14076,6,0,poultry,1,1
14076,6,0,Donkey/Ass/mule,1,1
14077,1,,poultry,0,0
14077,1,,Donkey/Ass/mule,0,0
14077,2,,Dog,4,4
14077,2,,Donkey/Ass/mule,1,1
14077,2,,Cat,0,0
14077,2,,poultry,0,0
14077,3,0,poultry,0,0
14077,3,0,Cat,0,0
14077,3,0,Donkey/Ass/mule,0,0
14077,3,0,Dog,5,5
14077,4,0,Donkey/Ass/mule,6,4
14077,4,0,poultry,0,0
14077,4,0,Cat,0,0
14077,4,0,Dog,3,1
14077,5,0,Donkey/Ass/mule,4,4
14077,5,0,poultry,3,3
14077,5,0,Cat,0,0
14077,5,0,Dog,2,2
14077,6,0,poultry,0,0
14077,6,0,Donkey/Ass/mule,0,0
14077,6,0,Dog,3,3
14077,6,0,Cat,0,0
14078,1,,poultry,0,0
14078,1,,Donkey/Ass/mule,0,0
14078,2,,Cat,0,0
14078,2,,Donkey/Ass/mule,0,0
14078,2,,poultry,2,2
14078,2,,Dog,0,0
14078,3,0,poultry,0,0
14078,3,0,Donkey/Ass/mule,0,0
14078,3,0,Cat,0,0
14078,3,0,Dog,0,0
14078,4,0,poultry,0,0
14078,4,0,Donkey/Ass/mule,0,0
14078,4,0,Dog,0,0
14078,4,0,Cat,0,0
14078,5,0,Dog,0,0
14078,5,0,poultry,0,0
14078,5,1,Donkey/Ass/mule,1,1
14078,5,0,Cat,0,0
14078,6,0,poultry,1,1
14078,6,0,Donkey/Ass/mule,0,0
14078,6,0,Dog,0,0
14078,6,0,Cat,0,0
14081,1,,poultry,0,0
14081,1,,Donkey/Ass/mule,3,0
14082,1,,poultry,0,0
14082,1,,Donkey/Ass/mule,0,0
14082,2,,Dog,0,0
14082,2,,Cat,0,0
14082,2,,Donkey/Ass/mule,0,0
14082,2,,poultry,7,7
14082,3,0,Donkey/Ass/mule,2,2
14082,3,0,poultry,0,0
14082,3,0,Dog,0,0
14082,3,0,Cat,0,0
14082,4,0,Donkey/Ass/mule,2,0
14082,4,0,poultry,0,0
14082,4,0,Dog,0,0
14082,4,0,Cat,0,0
14082,5,0,poultry,0,0
14082,5,0,Cat,0,0
14082,5,0,Donkey/Ass/mule,2,3
14082,5,0,Dog,0,0
14082,6,0,Cat,0,0
14082,6,0,Donkey/Ass/mule,0,0
14082,6,0,poultry,5,5
14082,6,0,Dog,0,0
14083,1,,Donkey/Ass/mule,0,0
14083,1,,poultry,0,0
14083,2,,Dog,0,0
14083,2,,Cat,0,0
14083,2,,poultry,0,0
14083,2,,Donkey/Ass/mule,0,0
14083,3,0,Dog,0,0
14083,3,0,Donkey/Ass/mule,0,0
14083,3,0,Cat,0,0
14083,3,0,poultry,0,0
14083,4,0,Donkey/Ass/mule,0,0
14083,4,0,poultry,0,0
14083,4,0,Cat,0,0
14083,4,0,Dog,0,0
14083,5,0,Cat,1,1
14083,5,0,Donkey/Ass/mule,0,0
14083,5,0,poultry,3,4
14083,5,0,Dog,0,0
14083,6,0,Dog,1,1
14083,6,0,poultry,5,5
14083,6,0,Donkey/Ass/mule,0,0
14083,6,0,Cat,0,0
14085,1,,poultry,0,0
14085,1,,Donkey/Ass/mule,0,0
14085,2,,Donkey/Ass/mule,1,1
14085,2,,poultry,0,0
14085,2,,Dog,1,1
14085,2,,Cat,0,0
14085,3,0,Dog,2,2
14085,3,0,poultry,0,0
14085,3,0,Donkey/Ass/mule,2,2
14085,3,0,Cat,0,0
14085,5,0,Donkey/Ass/mule,0,0
14085,5,1,poultry,1,1
14085,5,0,Dog,0,0
14085,5,0,Cat,0,0
14086,1,,poultry,0,0
14086,1,,Donkey/Ass/mule,0,0
14086,2,,Dog,1,1
14086,2,,Cat,0,0
14086,2,,Donkey/Ass/mule,1,1
14086,2,,poultry,0,0
14086,3,0,Cat,0,0
14086,3,0,poultry,0,0
14086,3,0,Dog,1,1
14086,3,0,Donkey/Ass/mule,1,1
14086,4,0,poultry,0,0
14086,4,0,Dog,0,0
14086,4,0,Donkey/Ass/mule,0,0
14086,4,0,Cat,0,0
14087,1,,poultry,2,2
14087,1,,Donkey/Ass/mule,0,0
14087,2,,Dog,0,0
14087,2,,Donkey/Ass/mule,0,0
14087,2,,Cat,1,1
14087,2,,poultry,7,7
14087,4,0,poultry,0,0
14087,4,0,Cat,0,0
14087,4,0,Donkey/Ass/mule,0,0
14087,4,0,Dog,0,0
14087,5,0,Cat,0,0
14087,5,0,poultry,0,0
14087,5,0,Donkey/Ass/mule,0,0
14087,5,0,Dog,0,0
14087,6,0,poultry,3,3
14087,6,0,Donkey/Ass/mule,0,0
14087,6,0,Dog,0,0
14087,6,0,Cat,0,0
14088,1,,Donkey/Ass/mule,0,0
14088,1,,poultry,0,0
14088,2,,Donkey/Ass/mule,0,0
14088,2,,poultry,0,0
14088,2,,Dog,0,0
14088,2,,Cat,0,0
14088,3,0,poultry,0,0
14088,3,0,Dog,0,0
14088,3,0,Donkey/Ass/mule,0,0
14088,3,0,Cat,1,1
14088,4,0,Cat,1,1
14088,4,0,poultry,0,0
14088,4,0,Donkey/Ass/mule,0,0
14088,4,0,Dog,0,0
14088,5,1,Cat,1,1
14088,5,0,Donkey/Ass/mule,0,0
14088,5,0,poultry,0,0
14088,5,0,Dog,0,0
14088,6,0,Dog,0,0
14088,6,0,Donkey/Ass/mule,0,0
14088,6,0,poultry,0,0
14088,6,0,Cat,1,1
14089,1,,poultry,0,0
14089,1,,Donkey/Ass/mule,0,0
14089,2,,Dog,0,0
14089,2,,poultry,0,0
14089,2,,Cat,0,0
14089,2,,Donkey/Ass/mule,0,0
14089,3,0,Cat,0,0
14089,3,0,poultry,0,0
14089,3,0,Dog,0,0
14089,3,0,Donkey/Ass/mule,0,0
14089,4,0,Dog,0,0
14089,4,0,Cat,0,0
14089,4,0,poultry,0,0
14089,4,0,Donkey/Ass/mule,1,1
14089,5,0,poultry,0,0
14089,5,0,Cat,0,0
14089,5,0,Dog,0,0
14089,5,0,Donkey/Ass/mule,0,0
14089,6,0,Dog,0,0
14089,6,0,poultry,3,3
14089,6,0,Cat,0,0
14089,6,0,Donkey/Ass/mule,2,2
14090,1,,poultry,28,28
14090,1,,Donkey/Ass/mule,0,0
14090,2,,Dog,1,1
14090,2,,poultry,15,15
14090,2,,Donkey/Ass/mule,0,0
14090,2,,Cat,1,1
14090,3,0,poultry,30,30
14090,3,0,Cat,0,0
14090,3,0,Donkey/Ass/mule,0,0
