hhid,round,comment,s13q3,s13q4,s13q5a,s13q5b,s13q5c,s13q5d,s13q6a,s13q6b,s13q6c,s13q6d,s13q7a,s13q7b,s13q7c,s13q7d,s13q8a,s13q8b,s13q8c,s13q8d
14058,5,0,No,,,,,,,,,,,,,,,,,
14058,6,0,No,,,,,,,,,,,,,,,,,
14059,1,,No,No,,,,,,,,,,,,,,,,
14060,1,,No,No,,,,,,,,,,,,,,,,
14060,2,,No,,,,,,,,,,,,,,,,,
14060,3,0,No,,0,,0,,0,,0,,,,,,,,,
14060,4,0,No,,,,,,,,,,,,,,,,,
14060,5,0,No,,,,,,,,,,,,,,,,,
14060,6,0,No,,,,,,,,,,,,,,,,,
14061,1,,No,No,,,,,,,,,,,,,,,,
14061,2,,No,,,,,,,,,,,,,,,,,
14061,3,0,No,,0,,0,,0,,0,,,,,,,,,
14061,4,0,No,,,,,,,,,,,,,,,,,
14061,5,0,No,,,,,,,,,,,,,,,,,
14061,6,0,No,,,,,,,,,,,,,,,,,
14062,1,,No,No,,,,,,,,,,,,,,,,
14062,2,,No,No,,,,,,,,,,,,,,,,
14062,3,0,No,,0,,.5,Boi,0,,0,,,,,,,,,
14062,4,0,No,,,,,,,,,,,,,,,,,
14062,5,0,No,,,,,,,,,,,,,,,,,
14062,6,0,No,,,,,,,,,,,,,,,,,
14064,1,,No,No,,,,,,,,,,,,,,,,
14064,2,,No,,,,,,,,,,,,,,,,,
14064,3,0,No,,0,,0,,0,,0,,,,,,,,,
14064,4,0,No,,,,,,,,,,,,,,,,,
14064,5,0,No,,,,,,,,,,,,,,,,,
14064,6,0,No,,,,,,,,,,,,,,,,,
14065,1,,No,No,,,,,,,,,,,,,,,,
14065,2,,No,,,,,,,,,,,,,,,,,
14065,3,0,No,,0,,0,,0,,0,,,,,,,,,
14065,4,0,No,,,,,,,,,,,,,,,,,
14065,5,0,No,,,,,,,,,,,,,,,,,
14065,6,0,No,,,,,,,,,,,,,,,,,
14066,1,,No,No,,,,,,,,,,,,,,,,
14066,2,,No,,,,,,,,,,,,,,,,,
14066,3,0,No,,0,,1,Square feet,0,,0,,,,,,,,,
14066,4,0,No,,,,,,,,,,,,,,,,,
14066,5,0,No,,,,,,,,,,,,,,,,,
14066,6,0,No,,,,,,,,,,,,,,,,,
14067,1,,No,No,,,,,,,,,,,,,,,,
14067,2,,No,,,,,,,,,,,,,,,,,
14067,3,0,No,,0,,.5,Boi,0,,0,,,,,,,,,
14067,4,0,No,,,,,,,,,,,,,,,,,
14067,5,0,No,,,,,,,,,,,,,,,,,
14067,6,0,No,,,,,,,,,,,,,,,,,
14068,1,,No,No,,,,,,,,,,,,,,,,
14068,2,,No,,,,,,,,,,,,,,,,,
14068,3,0,No,,0,,0,,0,,0,,,,,,,,,
14069,1,,No,No,,,,,,,,,,,,,,,,
14069,2,,No,,,,,,,,,,,,,,,,,
14069,3,0,No,,0,,0,,0,,0,,,,,,,,,
14071,1,,No,No,,,,,,,,,,,,,,,,
14071,2,,No,,,,,,,,,,,,,,,,,
14071,3,0,No,,0,,0,,0,,0,,,,,,,,,
14073,1,,No,No,,,,,,,,,,,,,,,,
14073,2,,No,,,,,,,,,,,,,,,,,
14073,3,0,No,,0,,0,,0,,0,,,,,,,,,
14073,4,0,No,,,,,,,,,,,,,,,,,
14073,5,0,No,,,,,,,,,,,,,,,,,
14073,6,0,No,,,,,,,,,,,,,,,,,
14074,1,,No,No,,,,,,,,,,,,,,,,
14074,2,,No,,,,,,,,,,,,,,,,,
14075,1,,No,No,,,,,,,,,,,,,,,,
14075,2,,No,,,,,,,,,,,,,,,,,
14075,3,0,No,,0,,.5,Boi,0,,0,,,,,,,,,
14075,4,0,No,,,,,,,,,,,,,,,,,
14075,5,0,No,,,,,,,,,,,,,,,,,
14075,6,0,No,,,,,,,,,,,,,,,,,
14076,1,,No,No,,,,,,,,,,,,,,,,
14076,2,,No,,,,,,,,,,,,,,,,,
14076,3,0,No,,0,,.5,Boi,0,,0,,,,,,,,,
14076,4,0,No,,,,,,,,,,,,,,,,,
14076,5,0,No,,,,,,,,,,,,,,,,,
14076,6,0,No,,,,,,,,,,,,,,,,,
14077,1,,No,No,,,,,,,,,,,,,,,,
14077,2,,No,,,,,,,,,,,,,,,,,
14077,3,0,No,,0,,0,,0,,0,,,,,,,,,
14077,4,0,No,,,,,,,,,,,,,,,,,
14077,5,0,No,,,,,,,,,,,,,,,,,
14077,6,0,No,,,,,,,,,,,,,,,,,
14078,1,,No,No,,,,,,,,,,,,,,,,
14078,2,,No,,,,,,,,,,,,,,,,,
14078,3,0,No,,0,,0,,0,,0,,,,,,,,,
14078,4,0,No,,,,,,,,,,,,,,,,,
14078,5,0,No,,,,,,,,,,,,,,,,,
14078,6,0,No,,,,,,,,,,,,,,,,,
14081,1,,No,No,,,,,,,,,,,,,,,,
14082,1,,No,No,,,,,,,,,,,,,,,,
14082,2,,No,,,,,,,,,,,,,,,,,
14082,3,0,No,,0,,0,,0,,0,,,,,,,,,
14082,4,0,No,,,,,,,,,,,,,,,,,
14082,5,0,No,,,,,,,,,,,,,,,,,
14082,6,0,No,,,,,,,,,,,,,,,,,
14083,1,,No,No,,,,,,,,,,,,,,,,
14083,2,,No,,,,,,,,,,,,,,,,,
14083,3,0,No,,0,,0,,0,,0,,,,,,,,,
14083,4,0,No,,,,,,,,,,,,,,,,,
14083,5,0,No,,,,,,,,,,,,,,,,,
14083,6,0,No,,,,,,,,,,,,,,,,,
14085,1,,No,No,,,,,,,,,,,,,,,,
14085,2,,No,,,,,,,,,,,,,,,,,
14085,3,0,No,,0,,0,,0,,0,,,,,,,,,
14085,5,0,No,No,,,,,,,,,,,,,,,,
14086,1,,No,No,,,,,,,,,,,,,,,,
14086,2,,No,,,,,,,,,,,,,,,,,
14086,3,0,No,,0,,.5,Boi,0,,0,,,,,,,,,
14086,4,0,No,,,,,,,,,,,,,,,,,
14087,1,,No,No,,,,,,,,,,,,,,,,
14087,2,,No,,,,,,,,,,,,,,,,,
14087,3,0,No,,0,,0,,0,,0,,,,,,,,,
14087,4,0,yes,,0,,.5,Acre,0,,0,,,,,,,,,
14087,5,0,No,,,,,,,,,,,,,,,,,
14087,6,0,No,,,,,,,,,,,,,,,,,
14088,1,,No,No,,,,,,,,,,,,,,,,
14088,2,,No,,,,,,,,,,,,,,,,,
14088,3,0,No,,0,,0,,0,,0,,,,,,,,,
14088,4,0,yes,,0,,.5,Acre,0,,0,,,,,,,,,
14088,5,0,No,,,,,,,,,,,,,,,,,
14088,6,0,No,,,,,,,,,,,,,,,,,
14089,1,,No,No,,,,,,,,,,,,,,,,
14089,2,,No,,,,,,,,,,,,,,,,,
14089,3,0,No,,0,,0,,0,,1,Boi,,,,,,,,
14089,4,0,yes,,0,,.5,Acre,0,,0,,,,,,,,,
14089,5,0,No,,,,,,,,,,,,,,,,,
14089,6,0,No,,,,,,,,,,,,,,,,,
14090,1,,No,No,,,,,,,,,,,,,,,,
14090,2,,No,,,,,,,,,,,,,,,,,
14090,3,0,No,,0,,0,,0,,0,,,,,,,,,
14090,4,0,yes,,0,,.5,Acre,0,,0,,,,,,,,,
14090,5,0,No,,,,,,,,,,,,,,,,,
14090,6,0,yes,,5,Square meter,1,Hectare,5,Square meter,0,,,,,,,,,
14091,1,,No,No,,,,,,,,,,,,,,,,
14091,2,,No,,,,,,,,,,,,,,,,,
14091,3,0,No,,0,,0,,0,,.5,Boi,,,,,,,,
14091,4,0,No,,,,,,,,,,,,,,,,,
14091,5,0,No,,,,,,,,,,,,,,,,,
14091,6,0,No,,,,,,,,,,,,,,,,,
14092,1,,No,No,,,,,,,,,,,,,,,,
14092,2,,yes,,10,Square meter,3,Square meter,3,Square meter,7,Square meter,,,,,,,,
14092,3,0,No,,0,,0,,0,,0,,,,,,,,,
14092,4,0,yes,,0,,1,Hectare,0,,0,,,,,,,,,
14092,5,0,No,,,,,,,,,,,,,,,,,
14092,6,0,No,,,,,,,,,,,,,,,,,
14094,1,,No,No,,,,,,,,,,,,,,,,
14094,2,,No,,,,,,,,,,,,,,,,,
14094,3,0,No,,0,,0,,0,,0,,,,,,,,,
14094,4,0,yes,,0,,.5,Acre,0,,0,,,,,,,,,
14094,5,0,No,,,,,,,,,,,,,,,,,
14094,6,0,No,,,,,,,,,,,,,,,,,
14095,1,,No,No,,,,,,,,,,,,,,,,
14095,2,,No,,,,,,,,,,,,,,,,,
14095,3,0,No,,0,,.5,Boi,0,,0,,,,,,,,,
14095,4,0,No,,,,,,,,,,,,,,,,,
14095,5,0,No,,,,,,,,,,,,,,,,,
14095,6,0,No,,,,,,,,,,,,,,,,,
14096,1,,No,No,,,,,,,,,,,,,,,,
14096,2,,No,,,,,,,,,,,,,,,,,
14096,3,0,No,,0,,0,,0,,1,Boi,,,,,,,,
14096,4,0,yes,,0,,.25,Acre,0,,0,,,,,,,,,
14096,5,0,No,,,,,,,,,,,,,,,,,
14096,6,0,No,,,,,,,,,,,,,,,,,
14097,1,,No,No,,,,,,,,,,,,,,,,
14097,2,,No,,,,,,,,,,,,,,,,,
14097,3,0,No,,0,,0,,0,,0,,,,,,,,,
14097,4,0,No,,,,,,,,,,,,,,,,,
14097,5,0,No,,,,,,,,,,,,,,,,,
14097,6,0,No,,,,,,,,,,,,,,,,,
14098,1,,No,No,,,,,,,,,,,,,,,,
14098,2,,No,,,,,,,,,,,,,,,,,
14098,3,0,No,,0,,0,,0,,0,,,,,,,,,
14098,4,0,No,,,,,,,,,,,,,,,,,
14098,5,0,No,,,,,,,,,,,,,,,,,
14098,6,0,No,,,,,,,,,,,,,,,,,
14099,1,,No,No,,,,,,,,,,,,,,,,
14099,2,,No,,,,,,,,,,,,,,,,,
14099,3,0,No,,0,,.5,Boi,0,,0,,,,,,,,,
14099,4,0,No,,,,,,,,,,,,,,,,,
14099,5,0,No,,,,,,,,,,,,,,,,,
14099,6,0,No,,,,,,,,,,,,,,,,,
14100,1,,No,No,,,,,,,,,,,,,,,,
14100,2,,No,,,,,,,,,,,,,,,,,
14100,3,0,No,,0,,0,,0,,0,,,,,,,,,
14100,4,0,No,,,,,,,,,,,,,,,,,
14100,5,0,No,,,,,,,,,,,,,,,,,
14100,6,0,No,,,,,,,,,,,,,,,,,
14101,4,0,No,No,,,,,,,,,,,,,,,,
14101,5,0,No,,,,,,,,,,,,,,,,,
14101,6,0,No,,,,,,,,,,,,,,,,,
14102,4,0,No,No,,,,,,,,,,,,,,,,
14102,5,0,No,,,,,,,,,,,,,,,,,
14102,6,0,No,,,,,,,,,,,,,,,,,
14103,1,,No,No,,,,,,,,,,,,,,,,
14103,2,,No,,,,,,,,,,,,,,,,,
14103,3,0,No,,0,,.5,Boi,0,,0,,,,,,,,,
14103,4,0,yes,,0,,.5,Acre,0,,0,,,,,,,,,
14103,5,0,No,,,,,,,,,,,,,,,,,
14103,6,0,No,,,,,,,,,,,,,,,,,
14104,1,,No,No,,,,,,,,,,,,,,,,
14104,2,,No,,,,,,,,,,,,,,,,,
14104,3,0,No,,0,,0,,0,,0,,,,,,,,,
14104,4,0,No,,,,,,,,,,,,,,,,,
14104,5,0,No,,,,,,,,,,,,,,,,,
14104,6,0,No,,,,,,,,,,,,,,,,,
14105,1,,No,No,,,,,,,,,,,,,,,,
14105,2,,No,,,,,,,,,,,,,,,,,
14105,3,0,No,,0,,0,,0,,0,,,,,,,,,
14105,4,0,No,,,,,,,,,,,,,,,,,
14105,5,0,No,,,,,,,,,,,,,,,,,
14105,6,0,No,,,,,,,,,,,,,,,,,
14106,1,,No,No,,,,,,,,,,,,,,,,
14106,2,,No,,,,,,,,,,,,,,,,,
14106,3,0,No,,0,,.5,Boi,0,,0,,,,,,,,,
14106,4,0,No,,,,,,,,,,,,,,,,,
14106,5,0,No,,,,,,,,,,,,,,,,,
14106,6,0,No,,,,,,,,,,,,,,,,,
14108,1,,No,No,,,,,,,,,,,,,,,,
14108,2,,No,,,,,,,,,,,,,,,,,
14109,1,,No,No,,,,,,,,,,,,,,,,
14109,2,,No,,,,,,,,,,,,,,,,,
14109,3,0,No,,0,,0,,0,,0,,,,,,,,,
14109,4,0,No,,,,,,,,,,,,,,,,,
14109,5,0,No,,,,,,,,,,,,,,,,,
14109,6,0,No,,,,,,,,,,,,,,,,,
14110,1,,No,No,,,,,,,,,,,,,,,,
14110,2,,No,,,,,,,,,,,,,,,,,
14110,3,0,No,,0,,.5,Boi,0,,0,,,,,,,,,
14110,4,0,No,,,,,,,,,,,,,,,,,
14110,5,0,No,,,,,,,,,,,,,,,,,
14110,6,0,No,,,,,,,,,,,,,,,,,
14111,1,,No,No,,,,,,,,,,,,,,,,
14111,2,,No,,,,,,,,,,,,,,,,,
14111,3,0,No,,,,,,,,,,,,,,,,,
14111,4,0,yes,,0,,.25,Acre,0,,0,,,,,,,,,
14111,5,0,No,,,,,,,,,,,,,,,,,
14111,6,0,No,,,,,,,,,,,,,,,,,
14112,1,,No,No,,,,,,,,,,,,,,,,
14112,2,,No,,,,,,,,,,,,,,,,,
14112,3,0,No,,0,,0,,0,,0,,,,,,,,,
14112,4,0,yes,,0,,.25,Acre,0,,0,,,,,,,,,
14112,5,0,No,,,,,,,,,,,,,,,,,
14112,6,0,No,,,,,,,,,,,,,,,,,
14113,1,,No,No,,,,,,,,,,,,,,,,
14113,2,,No,,,,,,,,,,,,,,,,,
14113,3,0,No,,0,,0,,0,,.5,Boi,,,,,,,,
14113,4,0,No,,,,,,,,,,,,,,,,,
14113,5,0,No,,,,,,,,,,,,,,,,,
14114,1,,No,No,,,,,,,,,,,,,,,,
14114,2,,No,,,,,,,,,,,,,,,,,
14114,3,0,No,,0,,0,,0,,0,,,,,,,,,
14114,4,0,No,,,,,,,,,,,,,,,,,
14114,5,0,No,,,,,,,,,,,,,,,,,
14114,6,0,No,,,,,,,,,,,,,,,,,
14115,1,,No,No,,,,,,,,,,,,,,,,
14115,2,,No,,,,,,,,,,,,,,,,,
14115,3,0,No,,.5,Boi,.5,Boi,0,,0,,,,,,,,,
14115,4,0,No,,,,,,,,,,,,,,,,,
14115,5,0,No,,,,,,,,,,,,,,,,,
14115,6,0,No,,,,,,,,,,,,,,,,,
14116,1,,No,No,,,,,,,,,,,,,,,,
14116,2,,No,,,,,,,,,,,,,,,,,
14116,3,0,No,,0,,0,,0,,0,,,,,,,,,
14116,4,0,yes,,0,,.25,Acre,0,,0,,,,,,,,,
14116,5,0,No,,,,,,,,,,,,,,,,,
14116,6,0,No,,,,,,,,,,,,,,,,,
14117,3,0,No,No,,,,,,,,,,,,,,,,
14117,4,0,yes,,0,,.5,Acre,0,,0,,,,,,,,,
14117,5,0,No,,,,,,,,,,,,,,,,,
14117,6,0,No,,,,,,,,,,,,,,,,,
14118,3,0,No,No,,,,,,,,,,,,,,,,
14118,4,0,No,,,,,,,,,,,,,,,,,
14118,5,0,No,,,,,,,,,,,,,,,,,
14118,6,0,No,,,,,,,,,,,,,,,,,
14120,3,0,No,No,,,,,,,,,,,,,,,,
14120,4,0,No,,,,,,,,,,,,,,,,,
14120,5,0,No,,,,,,,,,,,,,,,,,
14120,6,0,No,,,,,,,,,,,,,,,,,
14121,3,0,No,No,,,,,,,,,,,,,,,,
14121,4,0,No,,,,,,,,,,,,,,,,,
14121,5,0,No,,,,,,,,,,,,,,,,,
14121,6,0,No,,,,,,,,,,,,,,,,,
14122,4,0,No,No,,,,,,,,,,,,,,,,
14122,5,0,No,,,,,,,,,,,,,,,,,
14122,6,0,No,,,,,,,,,,,,,,,,,
14124,2,,No,No,,,,,,,,,,,,,,,,
14124,3,0,No,,0,,.5,Boi,0,,0,,,,,,,,,
14124,4,0,No,,,,,,,,,,,,,,,,,
14124,5,0,No,,,,,,,,,,,,,,,,,
14124,6,0,No,,,,,,,,,,,,,,,,,
14125,2,,No,No,,,,,,,,,,,,,,,,
14125,3,0,No,,0,,0,,0,,0,,,,,,,,,
14125,4,0,yes,,0,,.5,Acre,0,,0,,,,,,,,,
14125,5,0,No,,,,,,,,,,,,,,,,,
14125,6,0,No,,,,,,,,,,,,,,,,,
14129,2,,No,No,,,,,,,,,,,,,,,,
14129,3,0,No,,0,,0,,0,,0,,,,,,,,,
14129,4,0,yes,,0,,.5,Acre,0,,0,,,,,,,,,
14129,5,0,No,,,,,,,,,,,,,,,,,
14129,6,0,No,,,,,,,,,,,,,,,,,
14130,3,0,No,No,,,,,,,,,,,,,,,,
14130,4,0,No,,,,,,,,,,,,,,,,,
14130,5,0,No,,,,,,,,,,,,,,,,,
14130,6,0,No,,,,,,,,,,,,,,,,,
14133,6,0,No,No,,,,,,,,,,,,,,,,
14134,4,0,yes,,0,,.5,Acre,0,,0,,0,,0,,0,,0,
14134,5,0,No,,,,,,,,,,,,,,,,,
14134,6,0,No,,,,,,,,,,,,,,,,,
14137,4,0,No,No,,,,,,,,,,,,,,,,
14137,5,0,No,,,,,,,,,,,,,,,,,
14137,6,0,No,,,,,,,,,,,,,,,,,
14138,4,0,yes,,0,,.25,Acre,0,,0,,0,,0,,0,,0,
14138,5,0,No,,,,,,,,,,,,,,,,,
14138,6,0,No,,,,,,,,,,,,,,,,,
15001,1,,No,No,,,,,,,,,,,,,,,,
15001,2,,No,,,,,,,,,,,,,,,,,
15001,3,0,No,,0,,0,,0,,0,,,,,,,,,
15001,4,0,No,,,,,,,,,,,,,,,,,
15001,5,0,No,,,,,,,,,,,,,,,,,
15001,6,0,No,,,,,,,,,,,,,,,,,
15002,1,,No,No,,,,,,,,,,,,,,,,
15002,2,,No,,,,,,,,,,,,,,,,,
15002,3,0,No,,0,,0,,0,,0,,,,,,,,,
15002,4,0,No,,,,,,,,,,,,,,,,,
15002,5,0,No,,,,,,,,,,,,,,,,,
15002,6,0,No,,,,,,,,,,,,,,,,,
15003,1,,No,No,,,,,,,,,,,,,,,,
15003,2,,No,,,,,,,,,,,,,,,,,
15003,3,0,No,,0,,0,,0,,0,,,,,,,,,
15003,4,0,No,,,,,,,,,,,,,,,,,
15003,5,0,No,,,,,,,,,,,,,,,,,
15003,6,0,No,,,,,,,,,,,,,,,,,
15005,1,,No,No,,,,,,,,,,,,,,,,
15005,2,,No,,,,,,,,,,,,,,,,,
15005,3,0,No,,0,,0,,0,,0,,,,,,,,,
15005,4,0,No,,,,,,,,,,,,,,,,,
15005,5,0,No,,,,,,,,,,,,,,,,,
15005,6,0,No,,,,,,,,,,,,,,,,,
15006,1,,No,No,,,,,,,,,,,,,,,,
15006,2,,No,,,,,,,,,,,,,,,,,
15006,3,0,No,,0,,0,,0,,0,,,,,,,,,
15006,4,0,No,,,,,,,,,,,,,,,,,
15006,5,0,No,,,,,,,,,,,,,,,,,
15006,6,0,No,,,,,,,,,,,,,,,,,
15007,1,,No,No,,,,,,,,,,,,,,,,
15007,2,,No,,,,,,,,,,,,,,,,,
15007,3,0,No,,2,Acre,2,Acre,0,,0,,,,,,,,,
15007,4,0,yes,,0,,2,Acre,0,,0,,,,,,,,,
15007,5,0,No,,,,,,,,,,,,,,,,,
15007,6,0,yes,,0,,3,Acre,0,,0,,,,,,,,,
15008,1,,No,No,,,,,,,,,,,,,,,,
15008,2,,No,,,,,,,,,,,,,,,,,
15008,3,0,No,,0,,0,,0,,0,,,,,,,,,
15008,4,0,No,,,,,,,,,,,,,,,,,
15008,5,0,No,,,,,,,,,,,,,,,,,
15008,6,0,No,,,,,,,,,,,,,,,,,
15009,1,,No,No,,,,,,,,,,,,,,,,
15009,2,,No,,,,,,,,,,,,,,,,,
15009,3,0,No,,0,,0,,0,,0,,,,,,,,,
15009,4,0,No,,,,,,,,,,,,,,,,,
15009,5,0,No,,,,,,,,,,,,,,,,,
15009,6,0,No,,,,,,,,,,,,,,,,,
15010,1,,No,No,,,,,,,,,,,,,,,,
15010,2,,No,,,,,,,,,,,,,,,,,
15010,3,0,No,,0,,0,,0,,0,,,,,,,,,
15010,4,0,No,,,,,,,,,,,,,,,,,
15010,5,0,No,,,,,,,,,,,,,,,,,
15010,6,0,No,,,,,,,,,,,,,,,,,
15012,1,,No,No,,,,,,,,,,,,,,,,
15012,2,,No,,,,,,,,,,,,,,,,,
15012,3,0,No,,0,,0,,0,,0,,,,,,,,,
15012,4,0,No,,,,,,,,,,,,,,,,,
15012,5,0,No,,,,,,,,,,,,,,,,,
15012,6,0,No,,,,,,,,,,,,,,,,,
15013,1,,No,No,,,,,,,,,,,,,,,,
15013,2,,No,,,,,,,,,,,,,,,,,
15013,3,0,No,,0,,0,,0,,0,,,,,,,,,
15013,4,0,No,,,,,,,,,,,,,,,,,
15013,5,0,No,,,,,,,,,,,,,,,,,
15013,6,0,No,,,,,,,,,,,,,,,,,
15014,1,,No,No,,,,,,,,,,,,,,,,
15014,2,,No,,,,,,,,,,,,,,,,,
15014,3,0,No,,0,,0,,0,,0,,,,,,,,,
15014,4,0,No,,,,,,,,,,,,,,,,,
15014,5,0,No,,,,,,,,,,,,,,,,,
15014,6,0,No,,,,,,,,,,,,,,,,,
15016,1,,No,No,,,,,,,,,,,,,,,,
15016,2,,No,,,,,,,,,,,,,,,,,
15016,3,0,No,,0,,0,,0,,0,,,,,,,,,
15016,4,0,No,,,,,,,,,,,,,,,,,
15016,5,0,No,,,,,,,,,,,,,,,,,
15016,6,0,No,,,,,,,,,,,,,,,,,
15018,1,,No,No,,,,,,,,,,,,,,,,
15018,2,,No,,,,,,,,,,,,,,,,,
15018,3,0,No,,0,,0,,0,,0,,,,,,,,,
15018,4,0,No,,,,,,,,,,,,,,,,,
15018,5,0,No,,,,,,,,,,,,,,,,,
15018,6,0,No,,,,,,,,,,,,,,,,,
15019,1,,No,No,,,,,,,,,,,,,,,,
15019,2,,No,,,,,,,,,,,,,,,,,
15019,3,0,No,,0,,0,,0,,0,,,,,,,,,
15019,4,0,No,,,,,,,,,,,,,,,,,
15019,5,0,No,,,,,,,,,,,,,,,,,
15019,6,0,No,,,,,,,,,,,,,,,,,
15020,1,,No,No,,,,,,,,,,,,,,,,
15020,2,,No,,,,,,,,,,,,,,,,,
15020,3,0,No,,0,,0,,0,,0,,,,,,,,,
15020,4,0,No,,,,,,,,,,,,,,,,,
15020,5,0,No,,,,,,,,,,,,,,,,,
15020,6,0,No,,,,,,,,,,,,,,,,,
15021,1,,No,No,,,,,,,,,,,,,,,,
15021,2,,No,,,,,,,,,,,,,,,,,
15021,3,0,No,,0,,0,,0,,0,,,,,,,,,
15021,4,0,No,,,,,,,,,,,,,,,,,
15021,5,0,No,,,,,,,,,,,,,,,,,
15021,6,0,No,,,,,,,,,,,,,,,,,
15022,1,,No,No,,,,,,,,,,,,,,,,
15022,2,,No,,,,,,,,,,,,,,,,,
15022,3,0,No,,0,,0,,0,,0,,,,,,,,,
15022,4,0,No,,,,,,,,,,,,,,,,,
15022,5,0,No,,,,,,,,,,,,,,,,,
15022,6,0,No,,,,,,,,,,,,,,,,,
15023,1,,No,No,,,,,,,,,,,,,,,,
15023,2,,No,,,,,,,,,,,,,,,,,
15023,3,0,No,,0,,0,,0,,0,,,,,,,,,
15023,4,0,No,,,,,,,,,,,,,,,,,
15023,5,0,yes,,0,,1,Acre,0,,0,,,,,,,,,
15023,6,0,No,,,,,,,,,,,,,,,,,
15024,1,,No,No,,,,,,,,,,,,,,,,
15024,2,,No,,,,,,,,,,,,,,,,,
15024,3,0,No,,0,,0,,0,,0,,,,,,,,,
15024,4,0,No,,,,,,,,,,,,,,,,,
15024,5,0,No,,,,,,,,,,,,,,,,,
15024,6,0,No,,,,,,,,,,,,,,,,,
15025,1,,No,No,,,,,,,,,,,,,,,,
15025,2,,No,,,,,,,,,,,,,,,,,
15025,3,0,No,,0,,0,,0,,0,,,,,,,,,
15025,4,0,No,,,,,,,,,,,,,,,,,
15025,5,0,No,,,,,,,,,,,,,,,,,
15025,6,0,No,,,,,,,,,,,,,,,,,
15026,1,,No,No,,,,,,,,,,,,,,,,
15026,2,,No,,,,,,,,,,,,,,,,,
15026,3,0,No,,0,,0,,0,,0,,,,,,,,,
15026,4,0,No,,,,,,,,,,,,,,,,,
15026,5,0,No,,,,,,,,,,,,,,,,,
15026,6,0,No,,,,,,,,,,,,,,,,,
15027,1,,No,No,,,,,,,,,,,,,,,,
15027,2,,No,,,,,,,,,,,,,,,,,
15027,3,0,No,,0,,0,,0,,0,,,,,,,,,
15027,4,0,No,,,,,,,,,,,,,,,,,
15027,5,0,yes,,0,,2,Acre,0,,0,,,,,,,,,
15027,6,0,No,,,,,,,,,,,,,,,,,
15028,1,,No,No,,,,,,,,,,,,,,,,
15028,2,,No,,,,,,,,,,,,,,,,,
15028,3,0,No,,0,,0,,0,,0,,,,,,,,,
15028,4,0,No,,,,,,,,,,,,,,,,,
15028,5,0,No,,,,,,,,,,,,,,,,,
15028,6,0,No,,,,,,,,,,,,,,,,,
15029,1,,No,No,,,,,,,,,,,,,,,,
15029,2,,No,,,,,,,,,,,,,,,,,
15029,3,0,No,,0,,1,Acre,0,,0,,,,,,,,,
15029,4,0,No,,,,,,,,,,,,,,,,,
15029,5,0,No,,,,,,,,,,,,,,,,,
15029,6,0,No,,,,,,,,,,,,,,,,,
15030,1,,No,No,,,,,,,,,,,,,,,,
15030,2,,No,,,,,,,,,,,,,,,,,
15030,3,0,No,,0,,0,,0,,0,,,,,,,,,
15030,4,0,No,,,,,,,,,,,,,,,,,
15030,5,0,No,,,,,,,,,,,,,,,,,
15030,6,0,No,,,,,,,,,,,,,,,,,
15031,1,,No,No,,,,,,,,,,,,,,,,
15031,2,,No,,,,,,,,,,,,,,,,,
15031,3,0,No,,0,,0,,0,,0,,,,,,,,,
15031,4,0,No,,,,,,,,,,,,,,,,,
15031,5,0,No,,,,,,,,,,,,,,,,,
15031,6,0,No,,,,,,,,,,,,,,,,,
15033,1,,No,No,,,,,,,,,,,,,,,,
15033,2,,No,,,,,,,,,,,,,,,,,
15033,3,0,No,,0,,0,,0,,0,,,,,,,,,
15033,4,0,No,,,,,,,,,,,,,,,,,
15033,5,0,No,,,,,,,,,,,,,,,,,
15033,6,0,No,,,,,,,,,,,,,,,,,
15034,1,,No,No,,,,,,,,,,,,,,,,
15034,2,,No,,,,,,,,,,,,,,,,,
15034,3,0,No,,0,,0,,0,,0,,,,,,,,,
15034,4,0,No,,,,,,,,,,,,,,,,,
15034,5,0,yes,,0,,2,Acre,0,,0,,,,,,,,,
15034,6,0,No,,,,,,,,,,,,,,,,,
15035,1,,No,No,,,,,,,,,,,,,,,,
15035,2,,No,,,,,,,,,,,,,,,,,
15035,3,0,No,,0,,0,,0,,0,,,,,,,,,
15035,4,0,No,,,,,,,,,,,,,,,,,
15035,5,0,No,,,,,,,,,,,,,,,,,
15035,6,0,No,,,,,,,,,,,,,,,,,
15036,1,,No,No,,,,,,,,,,,,,,,,
15036,2,,No,,,,,,,,,,,,,,,,,
15036,3,0,No,,0,,0,,0,,0,,,,,,,,,
15036,4,0,No,,,,,,,,,,,,,,,,,
15036,5,0,yes,,0,,2,Acre,0,,0,,,,,,,,,
15036,6,0,No,,,,,,,,,,,,,,,,,
15037,1,,No,No,,,,,,,,,,,,,,,,
15037,2,,No,,,,,,,,,,,,,,,,,
15037,3,0,No,,0,,0,,0,,0,,,,,,,,,
15037,4,0,No,,,,,,,,,,,,,,,,,
15037,5,0,No,,,,,,,,,,,,,,,,,
15037,6,0,No,,,,,,,,,,,,,,,,,
15038,1,,No,No,,,,,,,,,,,,,,,,
15038,2,,No,,,,,,,,,,,,,,,,,
15038,3,0,No,,0,,0,,0,,0,,,,,,,,,
15039,1,,No,No,,,,,,,,,,,,,,,,
15039,2,,No,,,,,,,,,,,,,,,,,
15039,3,0,No,,0,,0,,0,,0,,,,,,,,,
15039,4,0,No,,,,,,,,,,,,,,,,,
15039,5,0,No,,,,,,,,,,,,,,,,,
