COUNTRY,DISTRICT,UAI_NAME,year,sales_season,firm,premium_rate,tlu,tsi_usd
KENYA,WAJIR,SEBULE,2015,Jan/Feb,TIA,.1208452358841896,85.8,12012
KENYA,GARISSA,LIBOI,2015,Jan/Feb,TIA,.0952,13.3,1862
KENYA,GARISSA,JARAJILA,2015,Jan/Feb,TIA,.080217145383358,6.5,910
KENYA,GARISSA,MODOGASHE,2015,Jan/Feb,TIA,.0618,69.90000000000001,9786
KENYA,WAJIR,ELDAS,2015,Jan/Feb,TIA,.0820605456829071,397.2999999999998,55622
KENYA,WAJIR,DIFF,2015,Jan/Feb,TIA,.0924261435866356,388.3,54362
KENYA,WAJIR,WAJIR-BOR,2015,Jan/Feb,TIA,.1209117099642754,66.8,9352
KENYA,WAJIR,GRIFTU,2015,Jan/Feb,TIA,.0377518013119698,255,35700
KENYA,GARISSA,MASALANI,2015,Jan/Feb,TIA,.0838,31.3,4382
KENYA,WAJIR,HADADO,2015,Jan/Feb,TIA,.0346526391804218,752.3000000000001,105322
KENYA,ISIOLO,MERTI,2015,Jan/Feb,TIA,.058220386505127,67.5,9450
KENYA,GARISSA,HULUGHO,2015,Jan/Feb,TIA,.0757052227854729,66.09999999999999,9254
KENYA,MANDERA,KHALALIO,2015,Jan/Feb,TIA,.0766994580626488,106.9,14966
KENYA,ISIOLO,OLDONYIRO,2015,Jan/Feb,TIA,.0966523811221123,43.40000000000001,6076
KENYA,MANDERA,ELWAK,2015,Jan/Feb,TIA,.0815640389919281,61,8540
KENYA,WAJIR,HABASWEIN,2015,Jan/Feb,TIA,.1008051708340645,217.3,30422
KENYA,ISIOLO,SERICHO,2015,Jan/Feb,TIA,.071547619998455,49.00000000000001,6860
KENYA,GARISSA,SHANT-ABAK,2015,Jan/Feb,TIA,.0654742419719696,74,10360
KENYA,WAJIR,TARBAJ,2015,Jan/Feb,TIA,.09535001963377,77.5,10850
KENYA,GARISSA,SANKURI,2015,Jan/Feb,TIA,.1056916564702988,51.3,7182
KENYA,WAJIR,CENTRAL WAJIR,2015,Jan/Feb,TIA,.0777546316385269,389.5,54530
KENYA,GARISSA,SANGAILU,2015,Jan/Feb,TIA,.2681904733181,39.2,5488
KENYA,ISIOLO,MERTI,2015,Jan/Feb,APA,.0548,79.2,11088
KENYA,ISIOLO,OLDONYIRO,2015,Jan/Feb,APA,.0889,192.7,26978
KENYA,ISIOLO,CENTRAL ISIOLO,2015,Jan/Feb,APA,.0931,58.4,8176
KENYA,MARSABIT,CENTRAL MARSABIT,2015,Jan/Feb,APA,.1118,24.3,3402
KENYA,MARSABIT,LAISAMIS,2015,Jan/Feb,APA,.0887,64.7,9058
KENYA,MARSABIT,GADAMOJI,2015,Jan/Feb,APA,.1106,29.5,4130
ETHIOPIA,BORANA,QAQALO MOYALE,2015,Jan/Feb,OIC,.098,90.19999694824219,24931.201
ETHIOPIA,BORANA,MOYALE,2015,Jan/Feb,OIC,.098,43.90000152587891,11736
ETHIOPIA,BORANA,MALBE YABELLO,2015,Jan/Feb,OIC,.067,15.80000019073486,4828.7998
ETHIOPIA,BORANA,BADA ARERO,2015,Jan/Feb,OIC,.076,9,2160
ETHIOPIA,BORANA,GOLBO_ET,2015,Jan/Feb,OIC,.086,33.40000152587891,8150.3999
ETHIOPIA,BORANA,GARACHA DIRE,2015,Jan/Feb,OIC,.084,22,6796.8003
ETHIOPIA,BORANA,DUGDA DAWA,2015,Jan/Feb,OIC,.071,5.099999904632568,1521.6
ETHIOPIA,BORANA,GARA MEGA,2015,Jan/Feb,OIC,.084,4.400000095367432,1536
ETHIOPIA,BORANA,MIYO,2015,Jan/Feb,OIC,.098,117.0999984741211,30129.6
ETHIOPIA,BORANA,MALBE DILLO,2015,Jan/Feb,OIC,.086,27.29999923706055,7944
ETHIOPIA,BORANA,MIRGA ARERO,2015,Jan/Feb,OIC,.076,27.10000038146973,7377.6001
ETHIOPIA,BORANA,GAMOJI MELKA SODA,2015,Jan/Feb,OIC,.061099998652935,11.19999980926514,3340.8
ETHIOPIA,BORANA,GARACHA TULA DHAS,2015,Jan/Feb,OIC,.083,36.90000152587891,9422.4004
ETHIOPIA,BORANA,BADA HIDDI,2015,Jan/Feb,OIC,.098,34,8160
ETHIOPIA,BORANA,MALBE TELTELE,2015,Jan/Feb,OIC,.077,29.89999961853027,7550.3999
ETHIOPIA,BORANA,GAMOJI DUGDA DAWA,2015,Jan/Feb,OIC,.071,7.900000095367432,2366.3999
ETHIOPIA,BORANA,GOLBA ARERO,2015,Jan/Feb,OIC,.076,80.80000305175781,22656
ETHIOPIA,BORANA,GOMOLE,2015,Jan/Feb,OIC,.067,98.5,26433.6
KENYA,MARSABIT,DUKANA,2015,Aug/Sep,TIA,.0644849389791489,48.09999999999999,6734
KENYA,MARSABIT,NORTH HORR,2015,Aug/Sep,APA,.056,294.7,41258
KENYA,MARSABIT,MAIKONA,2015,Aug/Sep,APA,.0789,76.7,10738
KENYA,MARSABIT,TURBI,2015,Aug/Sep,APA,.0787,5.8,812
KENYA,MARSABIT,KARGI,2015,Aug/Sep,TIA,.0840939730405807,22.19999999999999,3108
KENYA,MARSABIT,MT KULAL,2015,Aug/Sep,TIA,.104285717010498,15.4,2156
KENYA,MARSABIT,MT KULAL,2015,Aug/Sep,APA,.1043,23.5,3290
KENYA,MARSABIT,LOIYANGALANI,2015,Aug/Sep,APA,.0801,90,12600
KENYA,MARSABIT,KARGI,2015,Aug/Sep,APA,.084,30.4,4256
KENYA,ISIOLO,MERTI,2015,Aug/Sep,TIA,.0547953397035599,238,33320
KENYA,GARISSA,DADAAB,2015,Aug/Sep,TIA,.0704300627112389,8.300000000000001,1162
KENYA,GARISSA,SANGAILU,2015,Aug/Sep,TIA,.0893740057945251,55.1,7714
KENYA,GARISSA,CENTRAL GARISSA,2015,Aug/Sep,TIA,.0685023814439774,7.2,1008
KENYA,MANDERA,ELWAK,2015,Aug/Sep,TIA,.0725408121943474,6.4,896
KENYA,MANDERA,KHALALIO,2015,Aug/Sep,TIA,.0767095759510994,132.6,18564
KENYA,ISIOLO,CENTRAL ISIOLO,2015,Aug/Sep,TIA,.0942450165748596,186.6,26124
KENYA,MOYALE,GOLBO_KE,2015,Aug/Sep,TIA,.096884198486805,9.900000000000002,1386
KENYA,MANDERA,LAFEY,2015,Aug/Sep,TIA,.0747900754213333,25.8,3612
KENYA,GARISSA,MASALANI,2015,Aug/Sep,TIA,.0837950557470322,33.6,4704
KENYA,ISIOLO,OLDONYIRO,2015,Aug/Sep,TIA,.0899467393755913,76.40000000000001,10696
KENYA,WAJIR,HABASWEIN,2015,Aug/Sep,TIA,.0919970795512199,257.1,35994
KENYA,WAJIR,SEBULE,2015,Aug/Sep,TIA,.1053990796208382,2868.500000000001,401590
KENYA,MOYALE,URAN,2015,Aug/Sep,TIA,.0962011367082596,30.7,4298
KENYA,MOYALE,CENTRAL MOYALE,2015,Aug/Sep,TIA,.0824,11.9,1666
KENYA,WAJIR,BUNA,2015,Aug/Sep,TIA,.0865714251995087,.5,70
KENYA,GARISSA,SANKURI,2015,Aug/Sep,TIA,.0804003551602364,28,3920
KENYA,WAJIR,ELDAS,2015,Aug/Sep,TIA,.0619036071002483,205.3000000000001,28742
KENYA,WAJIR,CENTRAL WAJIR,2015,Aug/Sep,TIA,.0775949209928513,829.0999999999996,116074
KENYA,GARISSA,MODOGASHE,2015,Aug/Sep,TIA,.0617967359721661,125.4,17556
KENYA,WAJIR,HADADO,2015,Aug/Sep,TIA,.0355046279728413,561.3,78582
KENYA,WAJIR,GURAR,2015,Aug/Sep,TIA,.0933967530727386,3.3,462
KENYA,GARISSA,JARAJILA,2015,Aug/Sep,TIA,.088887557387352,24.5,3430
KENYA,GARISSA,LIBOI,2015,Aug/Sep,TIA,.0952108427882195,44.4,6216
KENYA,ISIOLO,SERICHO,2015,Aug/Sep,TIA,.0560000017285347,36.5,5110
KENYA,MANDERA,TAKABA,2015,Aug/Sep,TIA,.0872929245233536,10.9,1526
KENYA,GARISSA,BALAMBALA,2015,Aug/Sep,TIA,.0801945775747299,21.6,3024
KENYA,GARISSA,DANYERE,2015,Aug/Sep,TIA,.0894874334335327,42.5,5950
KENYA,GARISSA,SHANT-ABAK,2015,Aug/Sep,TIA,.0618164837360382,10.9,1526
KENYA,WAJIR,WAJIR-BOR,2015,Aug/Sep,TIA,.0889044627547264,1269.2,177688
KENYA,WAJIR,TARBAJ,2015,Aug/Sep,TIA,.0890000388026237,215,30100
KENYA,MANDERA,CENTRAL MANDERA,2015,Aug/Sep,TIA,.0823988616466522,28.4,3976
KENYA,GARISSA,BENANE,2015,Aug/Sep,TIA,.0734415799379349,133.7,18718
KENYA,WAJIR,BUTE,2015,Aug/Sep,TIA,.0807099565863609,54.7,7658
KENYA,GARISSA,HULUGHO,2015,Aug/Sep,TIA,.0756982937455177,17.9,2506
KENYA,MANDERA,WARGADUD,2015,Aug/Sep,TIA,.0682003945112228,10.9,1526
KENYA,WAJIR,KOTULO (WAJIR),2015,Aug/Sep,TIA,.0867,258,36120
KENYA,MOYALE,OBBU,2015,Aug/Sep,TIA,.0899,66.90000000000001,9366
KENYA,GARISSA,BURA GARISSA,2015,Aug/Sep,TIA,.0942883789539337,99.7,13958
KENYA,MARSABIT,GADAMOJI,2015,Aug/Sep,TIA,.1106026470661163,27.5,3850
KENYA,WAJIR,GRIFTU,2015,Aug/Sep,TIA,.0372042581439018,1080.4,151256
KENYA,WAJIR,DIFF,2015,Aug/Sep,TIA,.085997648537159,1871.499999999999,262010
