hhid,round,gps_latitude,gps_longitude
8050,7,2.4000001,37.900002
8050,7,2.4000001,37.900002
8050,7,2.4000001,37.900002
8050,7,2.4000001,37.900002
8050,7,2.4000001,37.900002
8050,7,2.4000001,37.900002
8051,1,2.4000001,38.0
8051,2,2.0999999,37.5
8051,3,2.0999999,37.5
8051,5,2.0999999,37.5
8051,7,2.0999999,37.5
8051,7,2.0999999,37.5
8051,7,2.0999999,37.5
8051,7,2.0999999,37.5
8051,7,2.0999999,37.5
8051,7,2.0999999,37.5
8051,7,2.0999999,37.5
8052,1,2.4000001,38.0
8052,2,2.4000001,38.0
8052,3,2.4000001,38.0
8052,5,2.4000001,38.0
8052,7,2.4000001,38.0
8052,7,2.4000001,38.0
8052,7,2.4000001,38.0
8052,7,2.4000001,38.0
8052,7,2.4000001,38.0
8052,7,2.4000001,38.0
8052,7,2.2,37.900002
8053,1,2.4000001,38.0
8053,2,2.4000001,38.0
8053,3,2.4000001,38.0
8053,5,2.4000001,38.0
8053,7,2.4000001,38.0
8053,7,2.4000001,38.0
8053,7,2.4000001,38.0
8053,7,2.4000001,38.0
8053,7,2.4000001,38.0
8053,7,2.4000001,38.0
8053,7,2.2,37.900002
8054,1,2.4000001,38.0
8054,2,2.4000001,38.0
8054,3,2.4000001,38.0
8054,5,2.4000001,38.0
8054,7,2.4000001,38.0
8054,7,2.4000001,38.0
8054,7,2.4000001,38.0
8054,7,2.4000001,38.0
8054,7,2.4000001,38.0
8054,7,2.4000001,38.0
8054,7,2.2,37.900002
8055,1,2.4000001,38.099998
8055,2,2.4000001,38.099998
8055,3,2.4000001,38.099998
8055,5,2.4000001,38.099998
8055,7,2.4000001,38.099998
8055,7,2.4000001,38.099998
8055,7,2.4000001,38.099998
8055,7,2.4000001,38.099998
8055,7,2.4000001,38.099998
8055,7,2.4000001,38.099998
8055,7,2.2,37.900002
8056,1,2.3,37.900002
8056,2,2.3,37.900002
8056,3,2.3,37.900002
8056,5,2.3,37.900002
8056,7,2.3,37.900002
8056,7,2.3,37.900002
8056,7,2.3,37.900002
8056,7,2.3,37.900002
8056,7,2.3,37.900002
8056,7,2.3,37.900002
8056,7,2.2,37.900002
8057,2,2.0999999,37.5
8057,3,2.0999999,37.5
8057,5,2.0999999,37.5
8057,7,2.0999999,37.5
8057,7,2.0999999,37.5
8057,7,2.0999999,37.5
8057,7,2.0999999,37.5
8057,7,2.0999999,37.5
8057,7,2.2,37.900002
8058,6,2.2,37.900002
8058,7,2.2,37.900002
8059,2,2.0999999,37.5
8059,3,2.0999999,37.5
8059,5,2.0999999,37.5
8059,7,2.0999999,37.5
8059,7,2.0999999,37.5
8059,7,2.0999999,37.5
8059,7,2.0999999,37.5
8059,7,2.0999999,37.5
8059,7,2.2,37.900002
8061,2,2.0999999,37.5
8061,3,2.0999999,37.5
8061,5,2.0999999,37.5
8061,7,2.0999999,37.5
8061,7,2.0999999,37.5
8061,7,2.0999999,37.5
8061,7,2.0999999,37.5
8061,7,2.0999999,37.5
8061,7,2.2,37.900002
8062,2,2.0999999,37.5
8062,3,2.0999999,37.5
8062,5,2.0999999,37.5
8062,7,2.0999999,37.5
8062,7,2.0999999,37.5
8062,7,2.0999999,37.5
8062,7,2.0999999,37.5
8062,7,2.0999999,37.5
8062,7,2.2,37.900002
8065,6,2.2,37.900002
8065,7,2.2,37.900002
8070,4,2.2,37.900002
8070,5,2.2,37.900002
8070,7,2.2,37.900002
8070,7,2.2,37.900002
8070,7,2.2,37.900002
8070,7,2.2,37.900002
9001,1,2.5999999,37.599998
9001,2,2.5999999,37.599998
9001,3,2.5999999,37.599998
9001,5,2.5999999,37.599998
9001,7,2.5999999,37.599998
9001,7,2.5999999,37.599998
9001,7,2.5999999,37.599998
9001,7,2.5999999,37.599998
9001,7,2.5999999,37.599998
9001,7,2.5999999,37.599998
9001,7,2.5999999,37.599998
9002,1,2.5999999,37.599998
9002,2,2.5999999,37.599998
9002,3,2.5999999,37.599998
9002,5,2.5999999,37.599998
9002,7,2.5999999,37.599998
9002,7,2.5999999,37.599998
9002,7,2.5999999,37.599998
9002,7,2.5999999,37.599998
9002,7,2.5999999,37.599998
9002,7,2.5999999,37.599998
9002,7,2.5,37.599998
9003,1,2.5999999,37.799999
9003,2,2.5999999,37.799999
9003,3,2.5999999,37.799999
9003,5,2.5999999,37.799999
9003,7,2.5999999,37.799999
9003,7,2.5999999,37.799999
9003,7,2.5999999,37.799999
9003,7,2.5999999,37.799999
9003,7,2.5999999,37.799999
9003,7,2.5,37.599998
9004,1,2.5999999,37.599998
9004,2,2.5999999,37.599998
9004,3,2.5999999,37.599998
9004,5,2.5999999,37.599998
9004,7,2.5999999,37.599998
9004,7,2.5999999,37.599998
9004,7,2.5999999,37.599998
9004,7,2.5999999,37.599998
9004,7,2.5999999,37.599998
9004,7,2.5999999,37.700001
9005,1,2.5,37.599998
9005,2,2.5,37.599998
9005,3,2.5,37.599998
9005,5,2.5,37.599998
9005,7,2.5,37.599998
9005,7,2.5,37.599998
9005,7,2.5,37.599998
9005,7,2.5,37.599998
9005,7,2.5,37.599998
9005,7,2.5,37.599998
9005,7,2.5,37.5
9006,1,2.7,37.799999
9006,2,2.7,37.799999
9006,3,2.7,37.799999
9006,5,2.7,37.799999
9006,7,2.7,37.799999
9006,7,2.7,37.799999
9006,7,2.7,37.799999
9006,7,2.7,37.799999
9006,7,2.7,37.799999
9006,7,2.7,37.799999
9006,7,2.5,37.599998
9007,1,2.5999999,37.799999
9007,2,2.5999999,37.799999
9007,3,2.5999999,37.799999
9007,5,2.5999999,37.799999
9007,7,2.5999999,37.799999
9007,7,2.5999999,37.799999
9007,7,2.5999999,37.799999
9007,7,2.5999999,37.799999
9007,7,2.5999999,37.799999
9007,7,2.5999999,37.799999
9007,7,2.5,37.599998
9008,1,2.5,37.799999
9008,2,2.5,37.799999
9008,3,2.5,37.799999
9008,5,2.5,37.799999
9008,7,2.5,37.799999
9008,7,2.5,37.799999
9008,7,2.5,37.799999
9008,7,2.5,37.799999
9008,7,2.5,37.799999
9008,7,2.5,37.799999
9008,7,2.5,37.599998
9009,1,2.5,37.799999
9009,2,2.5,37.799999
9009,3,2.5,37.799999
9009,5,2.5,37.799999
9009,7,2.5,37.799999
9009,7,2.5,37.799999
9009,7,2.5,37.799999
9009,7,2.5,37.799999
9009,7,2.5,37.799999
9009,7,2.5,37.799999
9009,7,2.5,37.5
9010,1,2.5,37.799999
9010,2,2.5,37.799999
9010,3,2.5,37.799999
9010,5,2.5,37.599998
9010,7,2.5,37.599998
9010,7,2.5,37.599998
9010,7,2.5,37.599998
9010,7,2.5,37.599998
9010,7,2.5,37.599998
9010,7,2.5,37.599998
9010,7,2.5,37.599998
9011,1,2.5,37.599998
9011,2,2.5,37.599998
9011,3,2.5,37.599998
9011,5,2.5,37.599998
9011,7,2.5,37.599998
9011,7,2.5,37.599998
9011,7,2.5,37.599998
9011,7,2.5,37.599998
9011,7,2.5,37.599998
9011,7,2.5,37.599998
9012,1,2.5,37.700001
9012,2,2.5,37.700001
9012,3,2.5,37.700001
9012,5,2.5,37.700001
9012,7,2.5,37.700001
9012,7,2.5,37.700001
9012,7,2.5,37.700001
9012,7,2.5,37.700001
9012,7,2.5,37.700001
9012,7,2.5,37.700001
9012,7,2.5,37.599998
9013,1,2.5,37.599998
9013,2,2.5,37.599998
9013,3,2.5,37.599998
9013,5,2.5,37.599998
9013,7,2.5,37.599998
9013,7,2.5,37.599998
9013,7,2.5,37.599998
9013,7,2.5,37.599998
9013,7,2.5,37.599998
9013,7,2.5,37.599998
9013,7,2.5,37.599998
9014,1,2.5999999,37.799999
9014,2,2.5999999,37.799999
9014,3,2.5999999,37.799999
9014,5,2.5999999,37.799999
9014,7,2.5999999,37.799999
9014,7,2.5999999,37.799999
9014,7,2.5999999,37.799999
9014,7,2.5999999,37.799999
9014,7,2.5999999,37.799999
9014,7,2.5999999,37.799999
9014,7,2.5,37.599998
9015,1,2.5999999,37.799999
9015,2,2.5999999,37.799999
9015,3,2.5999999,37.799999
9015,5,2.5999999,37.799999
9015,7,2.5999999,37.799999
9015,7,2.5999999,37.799999
9015,7,2.5999999,37.799999
9015,7,2.5999999,37.799999
9015,7,2.5999999,37.799999
9015,7,2.5999999,37.799999
9015,7,2.5,37.5
9016,1,2.5999999,37.799999
9016,2,2.5999999,37.799999
9016,3,2.5999999,37.799999
9016,5,2.5999999,37.799999
9016,7,2.5999999,37.799999
9016,7,2.5999999,37.799999
9016,7,2.5999999,37.799999
9016,7,2.5999999,37.799999
9016,7,2.5999999,37.799999
9016,7,2.5999999,37.799999
9016,7,2.5,37.599998
9017,1,2.5,37.599998
9017,2,2.5,37.599998
9017,3,2.5,37.599998
9017,5,2.5,37.599998
9017,7,2.5,37.599998
9017,7,2.5,37.599998
9017,7,2.5,37.599998
9017,7,2.5,37.599998
9017,7,2.5,37.599998
9017,7,2.5,37.599998
9017,7,2.4000001,37.799999
9018,1,2.5999999,37.599998
9018,7,2.5999999,37.599998
9019,1,2.7,37.700001
9019,2,2.7,37.700001
9019,3,2.7,37.700001
9019,7,2.7,37.700001
9019,7,2.7,37.700001
9019,7,2.7,37.700001
9020,1,2.7,37.700001
9020,2,2.7,37.700001
9020,3,2.7,37.700001
9020,5,2.7,37.700001
9020,7,2.7,37.700001
9020,7,2.7,37.700001
9020,7,2.7,37.700001
9020,7,2.7,37.700001
9020,7,2.7,37.700001
9020,7,2.7,37.700001
9020,7,2.5,37.599998
9021,1,2.5999999,37.799999
9021,2,2.5999999,37.799999
9021,3,2.5999999,37.799999
9021,5,2.5999999,37.799999
9021,7,2.5999999,37.799999
9021,7,2.5999999,37.799999
9021,7,2.5999999,37.799999
9021,7,2.5999999,37.799999
9021,7,2.5999999,37.799999
9021,7,2.5999999,37.799999
9021,7,2.5,37.599998
9022,1,2.5999999,37.799999
9022,2,2.5999999,37.799999
9022,3,2.5999999,37.799999
9022,5,2.5999999,37.799999
9022,7,2.5999999,37.799999
9022,7,2.5999999,37.799999
9022,7,2.5999999,37.799999
9022,7,2.5999999,37.799999
9022,7,2.5999999,37.799999
9022,7,2.5999999,37.799999
9022,7,2.5,37.599998
9023,1,2.5,37.599998
9023,2,2.5,37.599998
9023,3,2.5,37.599998
9023,7,2.5,37.599998
9023,7,2.5,37.599998
9023,7,2.5,37.599998
9023,7,2.5,37.599998
9024,1,2.5,37.700001
9024,2,2.5,37.700001
9024,3,2.5,37.700001
9024,5,2.5,37.700001
9024,7,2.5,37.700001
9024,7,2.5,37.700001
9024,7,2.5,37.700001
9024,7,2.5,37.700001
9024,7,2.5,37.700001
9024,7,2.5,37.700001
9024,7,2.5999999,37.700001
9025,1,2.5,37.599998
9025,2,2.5,37.599998
9025,3,2.5,37.599998
9025,5,2.5,37.599998
9025,7,2.5,37.599998
9025,7,2.5,37.599998
9025,7,2.5,37.599998
9025,7,2.5,37.599998
9025,7,2.5,37.599998
9025,7,2.5,37.599998
9026,1,2.5,37.599998
9026,2,2.5,37.599998
9026,3,2.5,37.599998
9026,5,2.5,37.599998
9026,7,2.5,37.599998
9026,7,2.5,37.599998
9026,7,2.5,37.599998
9026,7,2.5,37.599998
9026,7,2.5,37.599998
9026,7,2.5,37.599998
9027,1,2.5999999,37.700001
9027,2,2.5999999,37.700001
9027,3,2.5999999,37.700001
9027,5,2.5999999,37.700001
9027,7,2.5999999,37.700001
9027,7,2.5999999,37.700001
9027,7,2.5999999,37.700001
9027,7,2.5999999,37.700001
9027,7,2.5999999,37.700001
9027,7,2.5999999,37.700001
9027,7,2.5,37.599998
9028,1,2.7,37.700001
9028,2,2.7,37.700001
9028,3,2.7,37.700001
9028,5,2.7,37.700001
9028,7,2.7,37.700001
9028,7,2.7,37.700001
9028,7,2.7,37.700001
9028,7,2.7,37.700001
9028,7,2.7,37.700001
9028,7,2.7,37.700001
9028,7,2.5,37.599998
9029,1,2.7,37.700001
9029,2,2.7,37.700001
9029,3,2.7,37.700001
9029,5,2.7,37.700001
9029,7,2.7,37.700001
9029,7,2.7,37.700001
9029,7,2.7,37.700001
9029,7,2.7,37.700001
9029,7,2.7,37.700001
9029,7,2.7,37.700001
9029,7,2.5,37.599998
9030,1,2.7,37.799999
9030,2,2.7,37.799999
9030,3,2.7,37.799999
9030,5,2.7,37.799999
9030,7,2.7,37.799999
9030,7,2.7,37.799999
9030,7,2.7,37.799999
9030,7,2.7,37.799999
9030,7,2.7,37.799999
9030,7,1.6,37.799999
9031,1,2.7,37.799999
9031,2,2.7,37.799999
9031,3,2.7,37.799999
9031,5,2.7,37.799999
9031,7,2.7,37.799999
9031,7,2.7,37.799999
9031,7,2.7,37.799999
9031,7,2.7,37.799999
9031,7,2.7,37.799999
9031,7,2.7,37.799999
9031,7,2.5,37.599998
9032,1,2.7,37.799999
9032,2,2.7,37.799999
9032,3,2.7,37.799999
9032,5,2.7,37.799999
9032,7,2.7,37.799999
9032,7,2.7,37.799999
9032,7,2.7,37.799999
9032,7,2.7,37.799999
9032,7,2.7,37.799999
9032,7,2.5,37.599998
9033,1,2.8,37.599998
9033,2,2.8,37.599998
9033,3,2.8,37.599998
9033,5,2.8,37.599998
9033,7,2.8,37.599998
9033,7,2.8,37.599998
9033,7,2.8,37.599998
9033,7,2.8,37.599998
9033,7,2.8,37.599998
9033,7,2.8,37.599998
9033,7,2.5,37.599998
9034,1,2.8,37.599998
9034,2,2.8,37.599998
9034,3,2.8,37.599998
9034,5,2.8,37.599998
9034,7,2.8,37.599998
9034,7,2.8,37.599998
9034,7,2.8,37.599998
9034,7,2.8,37.599998
9034,7,2.8,37.599998
9034,7,2.8,37.599998
9034,7,2.5,37.599998
9035,1,2.8,37.599998
9035,2,2.8,37.599998
9035,3,2.8,37.599998
9035,5,2.8,37.599998
9035,7,2.8,37.599998
9035,7,2.8,37.599998
9035,7,2.8,37.599998
9035,7,2.8,37.599998
9035,7,2.8,37.599998
9035,7,2.8,37.599998
9035,7,2.5,37.599998
9036,1,2.5999999,37.700001
9036,2,2.5999999,37.700001
9036,3,2.5999999,37.700001
9036,5,2.5999999,37.700001
9036,7,2.5999999,37.700001
9036,7,2.5999999,37.700001
9036,7,2.5999999,37.700001
9036,7,2.5999999,37.700001
9036,7,2.5999999,37.700001
9036,7,2.5999999,37.700001
9036,7,2.5,37.599998
9037,1,2.7,37.700001
9037,2,2.7,37.700001
9037,3,2.7,37.700001
9037,5,2.7,37.700001
9037,7,2.7,37.700001
9037,7,2.7,37.700001
9037,7,2.7,37.700001
9037,7,2.7,37.700001
9037,7,2.7,37.700001
9037,7,2.7,37.700001
9037,7,2.5,37.599998
9038,1,2.7,37.700001
9038,2,2.7,37.700001
9038,3,2.7,37.700001
9038,5,2.7,37.700001
9038,7,2.7,37.700001
9038,7,2.7,37.700001
9038,7,2.7,37.700001
9038,7,2.7,37.700001
9038,7,2.7,37.700001
9038,7,2.7,37.700001
9038,7,2.5,37.599998
9039,1,2.7,37.599998
9039,2,2.7,37.599998
9039,3,2.7,37.599998
9039,5,2.7,37.599998
9039,7,2.7,37.599998
9039,7,2.7,37.599998
9039,7,2.7,37.599998
9039,7,2.7,37.599998
9039,7,2.7,37.599998
9039,7,2.5,37.599998
9040,1,2.7,37.599998
9040,2,2.7,37.599998
9040,3,2.7,37.599998
9040,5,2.7,37.599998
9040,7,2.7,37.599998
9040,7,2.7,37.599998
9040,7,2.7,37.599998
9040,7,2.7,37.599998
9040,7,2.7,37.599998
9040,7,2.5,37.599998
9041,1,2.7,37.599998
9041,2,2.7,37.599998
9041,3,2.7,37.599998
9041,5,2.7,37.599998
9041,7,2.7,37.599998
9041,7,2.7,37.599998
9041,7,2.7,37.599998
9041,7,2.7,37.599998
9041,7,2.7,37.599998
9041,7,2.5999999,37.5
9042,1,2.7,37.599998
9042,2,2.7,37.599998
9042,3,2.7,37.599998
9042,5,2.7,37.599998
9042,7,2.7,37.599998
9042,7,2.7,37.599998
9042,7,2.7,37.599998
9042,7,2.7,37.599998
9042,7,2.7,37.599998
9042,7,2.7,37.599998
9042,7,2.5,37.5
9043,1,2.5999999,37.799999
9043,2,2.5999999,37.799999
9043,3,2.5999999,37.799999
9043,5,2.5999999,37.799999
9043,7,2.5999999,37.799999
9043,7,2.5999999,37.799999
9043,7,2.5999999,37.799999
9043,7,2.5999999,37.799999
9043,7,2.5999999,37.799999
9043,7,2.5999999,37.799999
9043,7,2.5,37.5
9044,1,2.5999999,37.700001
9044,2,2.5999999,37.700001
9044,3,2.5999999,37.700001
9044,5,2.5999999,37.700001
9044,7,2.5999999,37.700001
9044,7,2.5999999,37.700001
9044,7,2.5999999,37.700001
9044,7,2.5999999,37.700001
9044,7,2.5999999,37.700001
9044,7,2.5999999,37.700001
9044,7,2.5,37.599998
9045,1,2.5,37.599998
9045,2,2.5,37.599998
9045,3,2.5,37.599998
9045,5,2.5,37.599998
9045,7,2.5,37.599998
9045,7,2.5,37.599998
9045,7,2.5,37.599998
9045,7,2.5,37.599998
9045,7,2.5,37.599998
9045,7,2.5,37.599998
9045,7,2.4000001,37.799999
9046,1,2.7,37.599998
9046,2,2.7,37.599998
9046,3,2.7,37.599998
9046,5,2.7,37.599998
9046,7,2.7,37.599998
9046,7,2.7,37.599998
9046,7,2.7,37.599998
9046,7,2.7,37.599998
9046,7,2.7,37.599998
9046,7,2.7,37.599998
9046,7,2.5,37.599998
9047,1,2.5,37.599998
9047,2,2.5,37.599998
9047,3,2.5,37.599998
9047,5,2.5,37.599998
9047,7,2.5,37.599998
9047,7,2.5,37.599998
9047,7,2.5,37.599998
9047,7,2.5,37.599998
9047,7,2.5,37.599998
9047,7,2.5,37.599998
9047,7,2.5,37.599998
9048,1,2.5999999,37.599998
9048,2,2.5999999,37.599998
9048,3,2.5999999,37.599998
9048,5,2.5999999,37.599998
9048,7,2.5999999,37.599998
9048,7,2.5999999,37.599998
9048,7,2.5999999,37.599998
9048,7,2.5999999,37.599998
9048,7,2.5999999,37.599998
9048,7,2.5999999,37.599998
9048,7,2.5,37.599998
9049,1,2.5999999,37.599998
9049,2,2.5999999,37.599998
9049,3,2.5999999,37.599998
9049,7,2.5999999,37.599998
9049,7,2.5999999,37.599998
9049,7,2.5999999,37.599998
9049,7,2.5999999,37.599998
9049,7,2.5,37.599998
9050,1,2.7,37.700001
9050,2,2.7,37.700001
9050,3,2.7,37.700001
9050,5,2.7,37.700001
9050,7,2.7,37.700001
9050,7,2.7,37.700001
9050,7,2.7,37.700001
9050,7,2.7,37.700001
9050,7,2.7,37.700001
9050,7,2.7,37.700001
9050,7,2.7,37.700001
9051,1,2.7,37.700001
9051,2,2.7,37.700001
9051,3,2.7,37.700001
9051,5,2.7,37.700001
9051,7,2.7,37.700001
9051,7,2.7,37.700001
9051,7,2.7,37.700001
9051,7,2.7,37.700001
9051,7,2.7,37.700001
9051,7,2.5,37.599998
9052,1,2.7,37.700001
9052,2,2.7,37.700001
9052,3,2.7,37.700001
9052,5,2.7,37.700001
9052,7,2.7,37.700001
9052,7,2.7,37.700001
9052,7,2.7,37.700001
9052,7,2.7,37.700001
9052,7,2.7,37.700001
9052,7,2.5,37.599998
9053,1,2.7,37.700001
9053,2,2.4000001,39.299999
9053,3,2.5,37.700001
9053,5,2.5,37.700001
9053,7,2.5,37.700001
9053,7,2.5,37.700001
9053,7,2.5,37.700001
9053,7,2.5,37.700001
9053,7,2.5,37.700001
9053,7,2.5,37.700001
9053,7,2.5999999,37.5
9054,1,2.5999999,37.700001
9054,2,2.5999999,37.700001
9054,3,2.5999999,37.700001
9054,5,2.5999999,37.700001
9054,7,2.5999999,37.700001
9054,7,2.5999999,37.700001
9054,7,2.5999999,37.700001
9054,7,2.5999999,37.700001
9054,7,2.5999999,37.700001
9054,7,2.5,37.599998
9055,1,2.5999999,37.700001
9055,2,2.5999999,37.700001
9055,3,2.5999999,37.700001
9055,5,2.5999999,37.700001
9055,7,2.5999999,37.700001
9055,7,2.5999999,37.700001
9055,7,2.5999999,37.700001
9055,7,2.5999999,37.700001
9055,7,2.5999999,37.700001
9055,7,2.5999999,37.700001
9055,7,2.5,37.599998
9056,1,2.7,37.599998
9056,2,2.7,37.599998
9056,3,2.7,37.599998
9056,5,2.7,37.599998
9056,7,2.7,37.599998
9056,7,2.7,37.599998
9056,7,2.7,37.599998
9056,7,2.7,37.599998
9056,7,2.7,37.599998
9056,7,2.5,37.5
9057,1,2.5999999,37.599998
9057,2,2.5999999,37.599998
9057,3,2.5999999,37.599998
9057,5,2.5999999,37.599998
9057,7,2.5999999,37.599998
9057,7,2.5999999,37.599998
9057,7,2.5999999,37.599998
9057,7,2.5999999,37.599998
9057,7,2.5999999,37.599998
9057,7,2.5999999,37.599998
9057,7,2.5999999,37.5
9058,1,2.7,37.599998
9058,2,2.7,37.599998
9058,3,2.7,37.599998
9058,5,2.7,37.599998
9058,7,2.7,37.599998
9058,7,2.7,37.599998
9058,7,2.7,37.599998
9058,7,2.7,37.599998
9058,7,2.7,37.599998
9058,7,2.7,37.599998
9058,7,2.5999999,37.5
9059,1,2.5999999,37.799999
9059,2,2.5999999,37.799999
9059,3,2.5999999,37.799999
9059,5,2.5999999,37.799999
9059,7,2.5999999,37.799999
9059,7,2.5999999,37.799999
9059,7,2.5999999,37.799999
9059,7,2.5999999,37.799999
9059,7,2.5999999,37.799999
9059,7,2.5999999,37.799999
9060,1,2.5999999,37.799999
9060,2,2.5999999,37.799999
9060,3,2.5999999,37.799999
9060,5,2.5999999,37.799999
9060,7,2.5999999,37.799999
9060,7,2.5999999,37.799999
9060,7,2.5999999,37.799999
9060,7,2.5999999,37.799999
9060,7,2.5999999,37.799999
9060,7,2.5999999,37.799999
9060,7,2.5,37.5
9061,1,2.5999999,37.599998
9061,2,2.5999999,37.599998
9061,3,2.5999999,37.599998
9061,5,2.5999999,37.599998
9061,7,2.5999999,37.599998
9061,7,2.5999999,37.599998
9061,7,2.5999999,37.599998
9061,7,2.5999999,37.599998
9061,7,2.5999999,37.599998
9061,7,2.5999999,37.599998
9061,7,2.5,37.5
9062,1,2.5,37.599998
9062,2,2.5,37.599998
9062,3,2.5,37.599998
9062,5,2.5,37.599998
9062,7,2.5,37.599998
9062,7,2.5,37.599998
9062,7,2.5,37.599998
9062,7,2.5,37.599998
9062,7,2.5,37.599998
9062,7,2.5,37.599998
9062,7,2.5,37.599998
9063,1,2.5,37.799999
9063,2,2.5,37.799999
9063,3,2.5,37.799999
9063,5,2.5,37.799999
9063,7,2.5,37.799999
9063,7,2.5,37.799999
9063,7,2.5,37.799999
9063,7,2.5,37.799999
9063,7,2.5,37.799999
9063,7,2.5,37.799999
9063,7,2.5,37.599998
9064,1,2.5,37.799999
9064,2,2.5,37.799999
9064,3,2.5,37.799999
9064,5,2.5,37.799999
9064,7,2.5,37.799999
9064,7,2.5,37.799999
9064,7,2.5,37.799999
9064,7,2.5,37.799999
9064,7,2.5,37.799999
9065,1,2.5,37.799999
9065,2,2.5,37.799999
9065,3,2.5,37.799999
9065,5,2.5,37.799999
9065,7,2.5,37.799999
9065,7,2.5,37.799999
9065,7,2.5,37.799999
9065,7,2.5,37.799999
9065,7,2.5,37.799999
9065,7,2.5,37.799999
9065,7,2.5,37.599998
9066,1,2.5,37.799999
9066,2,2.5,37.799999
9066,3,2.5,37.799999
9066,5,2.5,37.799999
9066,7,2.5,37.799999
9066,7,2.5,37.799999
9066,7,2.5,37.799999
9066,7,2.5,37.799999
9066,7,2.5,37.799999
9066,7,2.5,37.799999
9066,7,2.5999999,37.700001
9067,1,2.3,37.799999
9067,2,2.3,37.799999
9067,3,2.3,37.799999
9067,5,2.3,37.799999
9067,7,2.3,37.799999
9067,7,2.3,37.799999
9067,7,2.3,37.799999
9067,7,2.3,37.799999
9067,7,2.3,37.799999
9067,7,2.3,37.799999
9067,7,2.5,37.599998
9068,1,2.5,37.599998
9068,2,2.5,37.599998
9068,3,2.5,37.599998
9068,5,2.5,37.599998
9068,7,2.5,37.599998
9068,7,2.5,37.599998
9068,7,2.5,37.599998
9068,7,2.5,37.599998
9068,7,2.5,37.599998
9068,7,2.5,37.599998
9069,1,2.5,37.799999
9069,2,2.5,37.799999
9069,3,2.5,37.799999
9069,5,2.5,37.799999
9069,7,2.5,37.799999
9069,7,2.5,37.799999
9069,7,2.5,37.799999
9069,7,2.5,37.799999
9069,7,2.5,37.799999
9069,7,2.5,37.799999
9069,7,2.5,37.599998
9070,1,2.8,37.799999
9070,2,2.8,37.799999
9070,3,2.8,37.799999
9070,4,2.5,37.599998
9070,5,2.5,37.599998
9070,7,2.5,37.599998
9070,7,2.5,37.599998
9070,7,2.5,37.599998
9070,7,2.5,37.599998
9070,7,2.5,37.599998
9070,7,2.5,37.599998
9070,7,2.5,37.599998
9071,1,2.8,37.799999
9071,2,2.8,37.799999
9071,3,2.8,37.799999
9071,5,2.8,37.799999
9071,7,2.8,37.799999
9071,7,2.8,37.799999
9071,7,2.8,37.799999
9071,7,2.8,37.799999
9071,7,2.8,37.799999
9071,7,2.8,37.799999
9071,7,2.5999999,37.700001
9072,1,2.5,37.799999
9072,2,2.5,37.799999
9072,3,2.5,37.799999
9072,7,2.5,37.799999
9072,7,2.5,37.799999
9072,7,2.5,37.799999
9072,7,2.5,37.799999
9072,7,2.5,37.799999
9073,1,2.5,37.799999
9073,2,2.5,37.799999
9073,3,2.5,37.799999
9073,5,2.5,37.799999
9073,7,2.5,37.799999
9073,7,2.5,37.799999
9073,7,2.5,37.799999
9073,7,2.5,37.799999
9073,7,2.5,37.799999
9073,7,2.5,37.799999
9073,7,2.5999999,37.700001
9074,1,2.8,37.799999
9074,2,2.8,37.799999
9074,3,2.8,37.799999
9074,5,2.8,37.799999
9074,7,2.8,37.799999
9074,7,2.8,37.799999
9074,7,2.8,37.799999
9074,7,2.8,37.799999
9074,7,2.8,37.799999
9074,7,2.8,37.799999
9074,7,2.5999999,37.700001
9075,1,2.5,37.799999
9075,2,2.5,37.799999
9075,3,2.5,37.799999
9075,5,2.5,37.799999
9075,7,2.5,37.799999
9075,7,2.5,37.799999
9075,7,2.5,37.799999
9075,7,2.5,37.799999
9075,7,2.5,37.799999
9075,7,2.5,37.799999
9075,7,2.5,37.599998
9076,1,2.5,37.799999
9076,2,2.4000001,37.299999
9076,3,2.4000001,37.299999
9076,5,2.4000001,37.299999
9076,7,2.4000001,37.299999
9076,7,2.4000001,37.299999
9076,7,2.4000001,37.299999
9076,7,2.4000001,37.299999
9076,7,2.4000001,37.299999
9076,7,2.5,37.5
9077,1,2.8,37.799999
9077,2,2.8,37.799999
9077,3,2.8,37.799999
9077,5,2.8,37.799999
9077,7,2.8,37.799999
9077,7,2.8,37.799999
9077,7,2.8,37.799999
9077,7,2.8,37.799999
9077,7,2.8,37.799999
9077,7,2.8,37.799999
9077,7,2.5,37.599998
9078,1,2.5,37.799999
9078,2,2.5,37.799999
9078,3,2.5,37.799999
9078,5,2.5,37.799999
9078,7,2.5,37.799999
9078,7,2.5,37.799999
9078,7,2.5,37.799999
9078,7,2.5,37.799999
9078,7,2.5,37.799999
9078,7,2.5,37.799999
9078,7,2.5,37.599998
9079,1,2.5,37.799999
9079,2,2.4000001,37.299999
9079,3,2.4000001,37.299999
9079,5,2.4000001,37.299999
9079,7,2.4000001,37.299999
9079,7,2.4000001,37.299999
9079,7,2.4000001,37.299999
9079,7,2.4000001,37.299999
9079,7,2.4000001,37.299999
9079,7,2.4000001,37.299999
9079,7,2.5999999,37.5
9080,1,2.5,37.599998
9080,2,2.5,37.599998
9080,3,2.5,37.599998
9080,5,2.5,37.599998
9080,7,2.5,37.599998
9080,7,2.5,37.599998
9080,7,2.5,37.599998
9080,7,2.5,37.599998
9080,7,2.5,37.599998
9080,7,2.5,37.599998
9080,7,2.5,37.599998
