hhid,round,comment,LSID,LSID_other,s14q74,s14q70_r6,s14q70b_r6,s14q74a,s14q66_r6,s14q66a_r6,s14q66b_r6,s14q75,s14q76,s14q77,s14q78,s14q78b
9074,5,0,MFI/FSA,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9074,5,0,SACCO/Cooperatives,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9074,5,0,Money lenders,,No,,,,,,,,,,"Transaction costs are too high (e.g., credit institutions are too far, too much paperwork, etc.)",
9074,5,0,Family/friends,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9074,5,0,CARE group saving<br> and lending (GSL),,Yes,,,,,,,1,1,"Yes,BUT this source will not give more loan",,
9074,5,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,No,,,,,,,,,,"Transaction costs are too high (e.g., credit institutions are too far, too much paperwork, etc.)",
9075,3,0,Bank,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9075,3,0,MFI/FSA,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9075,3,0,SACCO/Cooperatives,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9075,3,0,Money lenders,,No,,,,,,,,,,Interest rate and fee are too high,
9075,3,0,Family/friends,,No,,,,,,,,,,Interest rate and fee are too high,
9075,3,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9075,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,Yes,,,,,,,21,1,"Yes,BUT interest rate and fee are too high",,
9075,4,0,Bank,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9075,4,0,MFI/FSA,,No,,,,,,,,,,"Transaction costs are too high (e.g., credit institutions are too far, too much paperwork, etc.)",
9075,4,0,SACCO/Cooperatives,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9075,4,0,Money lenders,,No,,,,,,,,,,Interest rate and fee are too high,
9075,4,0,Family/friends,,Yes,,,,,,,2,1,"Yes, BUT fear of not being able to repay especially if unexpected shocks occur",,
9075,4,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9075,4,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9076,3,0,Bank,,No,,,,,,,,,,Other (specify),DONT KNOW ANY BANK.
9076,3,0,MFI/FSA,,No,,,,,,,,,,Other (specify),NO ACCESS TO ANY MFI/FSA.
9076,3,0,SACCO/Cooperatives,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9076,3,0,Money lenders,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9076,3,0,Family/friends,,Yes,,,,,,,1,0,No. We don't need any (more) loan,,
9076,3,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9076,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,Yes,,,,,,,3,2,No. We don't need any (more) loan,,
9077,3,0,Bank,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9077,3,0,MFI/FSA,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9077,3,0,SACCO/Cooperatives,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9077,3,0,Money lenders,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9077,3,0,Family/friends,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9077,3,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,We don't need any loan,
9077,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,Yes,,,,,,,3,3,No. We don't need any (more) loan,,
9078,3,0,Bank,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9078,3,0,MFI/FSA,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9078,3,0,SACCO/Cooperatives,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9078,3,0,Money lenders,,No,,,,,,,,,,Interest rate and fee are too high,
9078,3,0,Family/friends,,No,,,,,,,,,,We don't need any loan,
9078,3,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,We don't need any loan,
9078,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,Yes,,,,,,,4,3,"Yes,BUT this source will not give more loan",,
9079,3,0,Bank,,No,,,,,,,,,,Interest rate and fee are too high,
9079,3,0,MFI/FSA,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9079,3,0,SACCO/Cooperatives,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9079,3,0,Money lenders,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9079,3,0,Family/friends,,No,,,,,,,,,,Interest rate and fee are too high,
9079,3,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9079,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,Yes,,,,,,,3,2,No. We don't need any (more) loan,,
9080,3,0,Bank,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9080,3,0,MFI/FSA,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9080,3,0,SACCO/Cooperatives,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9080,3,0,Money lenders,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9080,3,0,Family/friends,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9080,3,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,We don't need any loan,
9080,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,No,,,,,,,,,,We don't need any loan,
9081,3,0,Bank,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9081,3,0,MFI/FSA,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9081,3,0,SACCO/Cooperatives,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9081,3,0,Money lenders,,No,,,,,,,,,,Interest rate and fee are too high,
9081,3,0,Family/friends,,No,,,,,,,,,,We don't need any loan,
9081,3,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,Interest rate and fee are too high,
9081,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,Yes,,,,,,,4,3,No. We don't need any (more) loan,,
9082,3,0,Bank,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9082,3,0,MFI/FSA,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9082,3,0,SACCO/Cooperatives,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9082,3,0,Money lenders,,No,,,,,,,,,,Interest rate and fee are too high,
9082,3,0,Family/friends,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9082,3,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9082,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,Yes,,,,,,,2,1,"Yes, BUT fear of not being able to repay especially if unexpected shocks occur",,
9083,3,0,Bank,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9083,3,0,MFI/FSA,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9083,3,0,SACCO/Cooperatives,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9083,3,0,Money lenders,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9083,3,0,Family/friends,,Yes,,,,,,,2,2,"Yes,BUT this source will not give more loan",,
9083,3,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9083,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9084,3,0,Bank,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9084,3,0,MFI/FSA,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9084,3,0,SACCO/Cooperatives,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9084,3,0,Money lenders,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9084,3,0,Family/friends,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9084,3,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,We don't need any loan,
9084,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,Yes,,,,,,,3,3,No. We don't need any (more) loan,,
9085,3,0,Bank,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9085,3,0,MFI/FSA,,No,,,,,,,,,,We don't need any loan,
9085,3,0,SACCO/Cooperatives,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9085,3,0,Money lenders,,Yes,,,,,,,1,1,"Yes, BUT fear of not being able to repay especially if unexpected shocks occur",,
9085,3,0,Family/friends,,No,,,,,,,,,,We don't need any loan,
9085,3,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9085,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,No,,,,,,,,,,We don't need any loan,
9086,3,0,Bank,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9086,3,0,MFI/FSA,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9086,3,0,SACCO/Cooperatives,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9086,3,0,Money lenders,,No,,,,,,,,,,Interest rate and fee are too high,
9086,3,0,Family/friends,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9086,3,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9086,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,Yes,,,,,,,5,3,"Yes, BUT fear of not being able to repay especially if unexpected shocks occur",,
9087,3,0,Bank,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9087,3,0,MFI/FSA,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9087,3,0,SACCO/Cooperatives,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9087,3,0,Money lenders,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9087,3,0,Family/friends,,No,,,,,,,,,,We don't need any loan,
9087,3,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,We don't need any loan,
9087,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,Yes,,,,,,,3,2,"Yes,BUT this source will not give more loan",,
9088,3,0,Bank,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9088,3,0,MFI/FSA,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9088,3,0,SACCO/Cooperatives,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9088,3,0,Money lenders,,No,,,,,,,,,,We don't need any loan,
9088,3,0,Family/friends,,No,,,,,,,,,,We don't need any loan,
9088,3,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,We don't need any loan,
9088,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,Yes,,,,,,,12,9,"Yes,BUT this source will not give more loan",,
9089,3,0,Bank,,No,,,,,,,,,,Interest rate and fee are too high,
9089,3,0,MFI/FSA,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9089,3,0,SACCO/Cooperatives,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9089,3,0,Money lenders,,No,,,,,,,,,,"Transaction costs are too high (e.g., credit institutions are too far, too much paperwork, etc.)",
9089,3,0,Family/friends,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9089,3,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9089,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,Yes,,,,,,,6,4,"Yes, BUT fear of not being able to repay especially if unexpected shocks occur",,
9090,3,0,Bank,,No,,,,,,,,,,We don't need any loan,
9090,3,0,MFI/FSA,,No,,,,,,,,,,We don't need any loan,
9090,3,0,SACCO/Cooperatives,,No,,,,,,,,,,We don't need any loan,
9090,3,0,Money lenders,,No,,,,,,,,,,We don't need any loan,
9090,3,0,Family/friends,,No,,,,,,,,,,We don't need any loan,
9090,3,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,We don't need any loan,
9090,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,Yes,,,,,,,2,1,"Yes,BUT this source will not give more loan",,
9091,3,0,Bank,,No,,,,,,,,,,"Transaction costs are too high (e.g., credit institutions are too far, too much paperwork, etc.)",
9091,3,0,MFI/FSA,,No,,,,,,,,,,"Transaction costs are too high (e.g., credit institutions are too far, too much paperwork, etc.)",
9091,3,0,SACCO/Cooperatives,,No,,,,,,,,,,"Transaction costs are too high (e.g., credit institutions are too far, too much paperwork, etc.)",
9091,3,0,Money lenders,,No,,,,,,,,,,We don't need any loan,
9091,3,0,Family/friends,,No,,,,,,,,,,We don't need any loan,
9091,3,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,We don't need any loan,
9091,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9092,3,0,Bank,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9092,3,0,MFI/FSA,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9092,3,0,SACCO/Cooperatives,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9092,3,0,Money lenders,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9092,3,0,Family/friends,,No,,,,,,,,,,We don't need any loan,
9092,3,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,We don't need any loan,
9092,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,Yes,,,,,,,6,5,"Yes,BUT this source will not give more loan",,
9093,3,1,Bank,,No,,,,,,,,,,Other (specify),FEAR OF LONG PROCEDURES IN BANKS.
9093,3,1,MFI/FSA,,No,,,,,,,,,,Other (specify),NOT AWARE OF ANY MFI/FSA.
9093,3,1,SACCO/Cooperatives,,No,,,,,,,,,,Other (specify),NOT ACCESSED TO ANY SACCO.
9093,3,1,Money lenders,,No,,,,,,,,,,Other (specify),NOT CREDIT WORTHY.
9093,3,0,Family/friends,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9093,3,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9093,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,Yes,,,,,,,2,1,"Yes,BUT this source will not give more loan",,
9093,5,0,Bank,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9093,5,0,MFI/FSA,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9093,5,0,SACCO/Cooperatives,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9093,5,0,Money lenders,,No,,,,,,,,,,Interest rate and fee are too high,
9093,5,0,Family/friends,,Yes,,,,,,,1,1,"Yes,BUT this source will not give more loan",,
9093,5,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9093,5,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9094,3,0,Bank,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9094,3,0,MFI/FSA,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
9094,3,0,SACCO/Cooperatives,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9094,3,0,Money lenders,,No,,,,,,,,,,"Transaction costs are too high (e.g., credit institutions are too far, too much paperwork, etc.)",
9094,3,0,Family/friends,,No,,,,,,,,,,Interest rate and fee are too high,
9094,3,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,Interest rate and fee are too high,
9094,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9094,5,0,Bank,,No,,,,,,,,,,Interest rate and fee are too high,
9094,5,0,MFI/FSA,,No,,,,,,,,,,Interest rate and fee are too high,
9094,5,0,SACCO/Cooperatives,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9094,5,0,Money lenders,,No,,,,,,,,,,"Transaction costs are too high (e.g., credit institutions are too far, too much paperwork, etc.)",
9094,5,0,Family/friends,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9094,5,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
9094,5,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,Yes,,,,,,,2,2,No. We don't need any (more) loan,,
